anime_id,score,watching_status,watched_episodes
3463,0,plan_to_watch,
49,7,completed,
50,7,completed,
1003,7,completed,
304,7,completed,
3090,7,completed,
1292,8,completed,
101,0,completed,
713,0,completed,
47,10,completed,
3549,0,plan_to_watch,
937,0,plan_to_watch,
54,0,plan_to_watch,
2969,0,plan_to_watch,
1202,0,completed,
1554,0,plan_to_watch,
3166,0,plan_to_watch,
4094,0,plan_to_watch,
530,7,completed,
740,7,completed,
531,7,completed,
532,7,completed,
997,7,completed,
1239,7,completed,
1240,7,completed,
68,0,plan_to_watch,
1521,8,completed,
889,0,completed,
269,10,watching,
1686,9,completed,
2889,0,completed,
150,0,completed,
405,8,completed,
998,0,plan_to_watch,
357,7,completed,
2131,7,completed,
1348,0,plan_to_watch,
1347,0,plan_to_watch,
568,0,plan_to_watch,
2827,9,completed,
232,7,on_hold,
1311,0,plan_to_watch,
112,0,plan_to_watch,
2167,10,completed,
1723,9,completed,
4181,0,completed,
4059,0,completed,
1818,7,completed,
1575,9,completed,
2904,0,completed,
514,10,completed,
1,0,plan_to_watch,
5,0,plan_to_watch,
3840,0,watching,
61,0,plan_to_watch,
3202,7,completed,
1535,0,plan_to_watch,
1221,0,plan_to_watch,
552,8,completed,
424,0,plan_to_watch,
1802,0,completed,
1794,0,plan_to_watch,
4200,0,completed,
1795,0,plan_to_watch,
1803,0,plan_to_watch,
1796,0,plan_to_watch,
223,10,watching,
987,0,plan_to_watch,
502,0,plan_to_watch,
891,0,plan_to_watch,
892,0,plan_to_watch,
893,0,plan_to_watch,
2520,0,plan_to_watch,
813,0,plan_to_watch,
894,8,completed,
895,8,completed,
896,8,completed,
897,8,completed,
898,8,completed,
899,9,completed,
900,9,completed,
901,9,completed,
902,8,completed,
903,8,completed,
904,7,completed,
905,8,completed,
906,8,completed,
986,9,completed,
985,9,completed,
984,7,completed,
3230,8,completed,
4798,0,completed,
4726,0,completed,
226,10,completed,
376,9,completed,
2941,0,plan_to_watch,
393,0,plan_to_watch,
3167,0,plan_to_watch,
356,0,completed,
426,7,completed,
317,10,completed,
2952,0,completed,
408,9,completed,
1361,8,completed,
1157,0,completed,
4362,8,completed,
2553,0,plan_to_watch,
2623,0,plan_to_watch,
2624,0,plan_to_watch,
71,0,plan_to_watch,
73,0,plan_to_watch,
1015,0,plan_to_watch,
72,0,plan_to_watch,
121,8,on_hold,
908,0,plan_to_watch,
125,0,plan_to_watch,
126,0,plan_to_watch,
2769,9,completed,
383,7,on_hold,
653,0,plan_to_watch,
654,0,plan_to_watch,
655,0,plan_to_watch,
2206,0,plan_to_watch,
1600,0,plan_to_watch,
652,0,plan_to_watch,
240,0,on_hold,
2508,0,completed,
1813,0,plan_to_watch,
2321,7,completed,
385,0,plan_to_watch,
1491,0,plan_to_watch,
1301,7,completed,
1760,0,plan_to_watch,
4039,0,plan_to_watch,
1761,0,plan_to_watch,
3288,0,plan_to_watch,
1160,0,plan_to_watch,
267,8,on_hold,
1016,7,completed,
134,0,plan_to_watch,
3231,0,plan_to_watch,
3002,9,completed,
3299,9,completed,
387,0,on_hold,
259,7,completed,
260,7,completed,
3298,7,completed,
1852,0,completed,
431,7,completed,
2891,0,plan_to_watch,
248,8,completed,
488,0,plan_to_watch,
821,0,plan_to_watch,
3931,0,plan_to_watch,
822,0,plan_to_watch,
185,0,on_hold,
18,0,plan_to_watch,
186,0,plan_to_watch,
187,7,completed,
468,0,plan_to_watch,
2281,8,completed,
617,7,completed,
618,7,completed,
636,0,plan_to_watch,
635,0,plan_to_watch,
913,0,plan_to_watch,
968,0,plan_to_watch,
1004,8,completed,
1530,0,plan_to_watch,
2593,8,completed,
389,7,completed,
667,7,completed,
1793,0,completed,
1606,8,completed,
2581,0,plan_to_watch,
2927,9,completed,
4205,0,completed,
4023,7,completed,
43,8,completed,
