anime_id,score,watching_status,watched_episodes
13971,1,completed,
22831,0,on_hold,
283,0,plan_to_watch,
22199,4,completed,
47,8,completed,
16201,8,completed,
22729,2,completed,
3829,0,plan_to_watch,
11111,0,plan_to_watch,
7193,0,plan_to_watch,
3297,4,completed,
28249,7,completed,
31128,5,completed,
1370,2,completed,
2789,5,completed,
32827,0,plan_to_watch,
21185,7,completed,
27663,5,completed,
2251,7,completed,
28805,0,plan_to_watch,
8092,0,plan_to_watch,
288,7,completed,
22789,0,on_hold,
67,5,completed,
579,0,on_hold,
32379,6,completed,
34055,6,completed,
35009,4,completed,
10218,7,completed,
12113,7,completed,
12115,7,completed,
889,7,completed,
6920,4,completed,
22547,0,on_hold,
36308,0,plan_to_watch,
32086,8,completed,
269,8,completed,
1686,3,completed,
2889,6,completed,
762,4,completed,
2142,6,completed,
58,0,plan_to_watch,
31043,8,completed,
31964,0,plan_to_watch,
11241,3,completed,
1681,5,completed,
1689,5,completed,
21677,0,plan_to_watch,
1049,7,completed,
4201,0,plan_to_watch,
1818,7,completed,
1575,7,completed,
2904,3,completed,
8142,0,plan_to_watch,
10029,6,completed,
1,6,completed,
17205,1,completed,
5,6,completed,
22839,1,completed,
6880,6,completed,
14353,5,completed,
1535,9,completed,
2994,8,completed,
552,7,completed,
1313,6,completed,
25687,4,completed,
223,9,completed,
225,6,completed,
987,6,completed,
6033,8,completed,
22777,7,completed,
11359,6,completed,
502,5,completed,
891,6,completed,
892,4,completed,
893,7,completed,
2520,1,completed,
813,9,completed,
894,5,completed,
895,4,completed,
896,6,completed,
897,6,completed,
14837,7,completed,
25389,0,plan_to_watch,
12231,5,completed,
31339,5,completed,
6746,0,plan_to_watch,
226,7,completed,
376,2,completed,
790,0,plan_to_watch,
3167,0,plan_to_watch,
15,0,plan_to_watch,
6702,2,dropped,
10087,5,completed,
11741,5,completed,
317,7,completed,
1157,2,completed,
2623,7,completed,
227,0,plan_to_watch,
121,8,completed,
5114,9,completed,
430,5,completed,
9135,5,completed,
1251,0,plan_to_watch,
21821,0,on_hold,
2890,6,completed,
25183,0,on_hold,
239,8,completed,
384,6,completed,
395,3,completed,
32071,6,completed,
1829,5,completed,
7661,8,completed,
820,6,completed,
3014,7,completed,
1491,0,plan_to_watch,
19115,8,completed,
268,8,completed,
23877,1,completed,
245,8,completed,
5041,6,completed,
411,0,plan_to_watch,
267,0,on_hold,
10271,9,completed,
3002,9,completed,
10417,0,plan_to_watch,
1824,6,completed,
1825,0,plan_to_watch,
1663,7,completed,
20583,8,completed,
32935,8,completed,
35110,0,plan_to_watch,
35111,0,plan_to_watch,
28891,8,completed,
35321,0,plan_to_watch,
35806,0,plan_to_watch,
263,6,completed,
5258,7,completed,
6895,4,completed,
16528,0,plan_to_watch,
1030,6,completed,
8074,5,completed,
20673,0,plan_to_watch,
1773,5,completed,
9760,5,completed,
578,8,completed,
10408,7,completed,
431,6,completed,
35770,0,plan_to_watch,
136,8,completed,
11061,9,completed,
13271,6,completed,
19951,5,completed,
10189,2,completed,
137,8,completed,
9996,0,plan_to_watch,
7088,3,completed,
2828,0,on_hold,
914,6,completed,
822,6,completed,
185,8,completed,
18,0,on_hold,
186,7,completed,
187,7,completed,
249,6,completed,
34542,0,plan_to_watch,
4966,1,completed,
570,6,completed,
14719,8,completed,
20899,8,completed,
26055,7,completed,
31933,8,completed,
37991,0,watching,
12413,0,plan_to_watch,
617,8,completed,
153,0,plan_to_watch,
30524,2,dropped,
16664,0,plan_to_watch,
1192,1,completed,
32491,0,plan_to_watch,
7711,5,completed,
1604,5,completed,
572,7,completed,
16662,7,completed,
33,9,completed,
2048,5,completed,
18679,7,completed,
21659,7,completed,
32281,8,completed,
12031,0,on_hold,
486,7,completed,
35079,0,plan_to_watch,
22535,0,watching,
28851,7,completed,
28725,5,completed,
16782,7,completed,
43,5,completed,
30948,0,on_hold,
433,5,completed,
416,8,completed,
20889,0,plan_to_watch,
11771,8,completed,
16894,8,completed,
22673,6,completed,
24415,7,completed,
31658,2,completed,
15487,5,completed,
19703,0,plan_to_watch,
97,7,completed,
2286,8,completed,
13789,4,completed,
17265,0,on_hold,
1412,8,completed,
27947,0,watching,
6115,7,completed,
18429,6,completed,
1413,3,completed,
1430,9,completed,
1427,4,completed,
13247,2,completed,
1435,7,completed,
36967,0,plan_to_watch,
35857,0,plan_to_watch,
1425,0,on_hold,
5225,5,completed,
20141,0,plan_to_watch,
34021,7,completed,
23293,6,completed,
9035,4,completed,
14513,0,on_hold,
20785,1,dropped,
512,7,completed,
21863,0,on_hold,
1951,0,plan_to_watch,
4926,8,completed,
1483,0,plan_to_watch,
2488,0,plan_to_watch,
1462,4,completed,
522,0,plan_to_watch,
4087,0,plan_to_watch,
585,8,completed,
2751,4,completed,
32182,0,plan_to_watch,
10389,4,completed,
164,9,completed,
19,10,completed,
1109,0,completed,
1469,6,completed,
13201,6,completed,
4879,0,plan_to_watch,
323,7,completed,
4151,5,completed,
457,5,completed,
20,8,completed,
442,5,completed,
1735,0,watching,
8246,5,completed,
594,6,completed,
11665,0,plan_to_watch,
597,8,completed,
1210,7,completed,
2151,7,completed,
7664,8,completed,
19815,1,dropped,
9106,0,on_hold,
10500,0,plan_to_watch,
21557,6,completed,
5040,7,completed,
21,0,watching,
4155,8,completed,
12859,6,completed,
459,6,completed,
462,7,completed,
463,5,completed,
2107,5,completed,
2385,3,completed,
2386,6,completed,
30276,8,completed,
31704,0,plan_to_watch,
12355,7,completed,
28297,0,on_hold,
1034,0,plan_to_watch,
770,5,completed,
1141,0,plan_to_watch,
1943,5,completed,
437,8,completed,
5682,0,plan_to_watch,
2594,0,plan_to_watch,
22135,10,completed,
527,8,completed,
1119,7,completed,
1122,7,completed,
34540,0,plan_to_watch,
32485,8,completed,
13601,6,completed,
3474,1,completed,
6114,6,completed,
6675,5,completed,
917,7,completed,
2182,3,completed,
1699,5,completed,
45,0,on_hold,
44,5,completed,
21027,6,completed,
12531,0,plan_to_watch,
12477,0,plan_to_watch,
166,8,completed,
205,7,completed,
24,7,completed,
846,7,completed,
1827,0,plan_to_watch,
22273,0,plan_to_watch,
199,5,completed,
339,0,plan_to_watch,
154,7,completed,
23273,0,plan_to_watch,
2216,0,on_hold,
11371,7,completed,
21843,6,completed,
28447,4,completed,
30736,0,plan_to_watch,
16498,8,completed,
25777,6,completed,
25781,8,completed,
7662,0,plan_to_watch,
30,0,plan_to_watch,
13125,0,plan_to_watch,
19573,1,completed,
19775,7,completed,
28495,0,plan_to_watch,
24893,0,plan_to_watch,
170,0,plan_to_watch,
2582,7,completed,
198,0,plan_to_watch,
2420,0,plan_to_watch,
565,6,completed,
9253,0,completed,
2418,8,completed,
14617,0,completed,
5681,6,completed,
7311,3,completed,
11757,5,completed,
3594,0,plan_to_watch,
537,8,completed,
10702,2,completed,
2154,7,completed,
513,9,completed,
22,7,completed,
815,6,completed,
10731,7,completed,
5751,8,completed,
10573,8,completed,
13073,5,completed,
814,8,completed,
5996,5,completed,
10862,8,completed,
1190,6,completed,
995,8,completed,
4053,8,completed,
2752,8,completed,
885,0,plan_to_watch,
22687,6,completed,
26,7,completed,
2236,8,completed,
22319,1,dropped,
759,8,completed,
523,7,completed,
6,0,on_hold,
5365,0,plan_to_watch,
34902,0,plan_to_watch,
12431,0,plan_to_watch,
743,7,completed,
180,1,dropped,
28843,1,completed,
7785,0,plan_to_watch,
18179,0,plan_to_watch,
481,8,completed,
482,7,completed,
5458,7,completed,
1894,6,completed,
392,0,on_hold,
23283,0,on_hold,
