anime_id,score,watching_status,watched_episodes
36793,0,plan_to_watch,
38101,8,completed,
39783,0,plan_to_watch,
24699,0,plan_to_watch,
22199,0,plan_to_watch,
32828,0,plan_to_watch,
24833,7,completed,
40532,0,plan_to_watch,
36882,0,plan_to_watch,
5081,0,plan_to_watch,
20787,0,plan_to_watch,
889,0,plan_to_watch,
40060,0,plan_to_watch,
31043,8,completed,
31964,8,completed,
33486,8,completed,
36456,8,completed,
38408,8,completed,
41587,0,watching,
36896,7,completed,
39565,0,plan_to_watch,
35459,3,completed,
10719,0,plan_to_watch,
14967,0,plan_to_watch,
38186,0,plan_to_watch,
14345,0,plan_to_watch,
3087,0,plan_to_watch,
38226,0,plan_to_watch,
39175,0,plan_to_watch,
34382,0,plan_to_watch,
1,0,plan_to_watch,
20031,0,plan_to_watch,
16592,0,plan_to_watch,
35849,7,completed,
6880,0,plan_to_watch,
35120,0,plan_to_watch,
31163,0,plan_to_watch,
37982,7,completed,
37520,8,completed,
38691,7,completed,
40852,0,plan_to_watch,
39026,8,watching,
28121,7,completed,
37347,0,watching,
38671,0,watching,
32901,0,plan_to_watch,
18507,5,completed,
71,0,plan_to_watch,
35222,0,plan_to_watch,
30544,6,completed,
31737,6,completed,
34280,0,plan_to_watch,
37349,8,completed,
39576,0,plan_to_watch,
17895,0,plan_to_watch,
37105,0,plan_to_watch,
40052,0,plan_to_watch,
17729,0,plan_to_watch,
29093,0,plan_to_watch,
29095,0,plan_to_watch,
10793,0,plan_to_watch,
37806,4,dropped,
31859,0,plan_to_watch,
35983,7,completed,
8074,7,completed,
28825,0,plan_to_watch,
431,0,plan_to_watch,
12189,0,plan_to_watch,
42361,0,plan_to_watch,
35413,0,plan_to_watch,
38909,0,plan_to_watch,
25159,0,plan_to_watch,
34542,7,completed,
9041,0,plan_to_watch,
37210,0,plan_to_watch,
5781,0,plan_to_watch,
14719,7,completed,
20899,7,completed,
26055,8,completed,
31933,8,completed,
37991,8,completed,
48661,7,completed,
38295,0,plan_to_watch,
40748,8,completed,
48561,8,completed,
51009,0,watching,
35076,0,plan_to_watch,
37999,7,completed,
43608,8,completed,
40591,8,completed,
39198,0,plan_to_watch,
40839,6,completed,
42963,0,plan_to_watch,
35860,0,plan_to_watch,
39326,0,plan_to_watch,
39112,6,completed,
32686,0,plan_to_watch,
18679,10,completed,
21659,10,completed,
34964,7,completed,
38000,8,completed,
40456,8,completed,
47778,8,completed,
32281,10,completed,
36098,0,plan_to_watch,
38594,0,plan_to_watch,
31798,7,completed,
33206,0,plan_to_watch,
28851,8,completed,
34934,0,plan_to_watch,
30831,7,completed,
32937,8,completed,
38040,0,plan_to_watch,
237,0,plan_to_watch,
38915,0,plan_to_watch,
34599,7,completed,
14513,0,plan_to_watch,
37979,0,plan_to_watch,
21603,0,plan_to_watch,
10620,0,plan_to_watch,
32182,8,completed,
37510,8,completed,
15315,0,plan_to_watch,
30307,6,completed,
32698,0,plan_to_watch,
31121,0,plan_to_watch,
457,0,plan_to_watch,
39535,8,completed,
11021,0,plan_to_watch,
41168,0,plan_to_watch,
23755,5,completed,
30016,0,plan_to_watch,
31404,0,plan_to_watch,
31953,0,plan_to_watch,
18897,0,plan_to_watch,
19815,7,completed,
38814,0,plan_to_watch,
30276,8,completed,
34134,7,completed,
31772,6,on_hold,
34392,0,plan_to_watch,
25099,0,plan_to_watch,
38483,0,dropped,
32013,0,plan_to_watch,
26243,0,plan_to_watch,
37407,0,plan_to_watch,
35848,8,completed,
30296,0,plan_to_watch,
34561,0,plan_to_watch,
31240,8,completed,
39587,0,watching,
28497,0,plan_to_watch,
23277,7,completed,
12477,0,plan_to_watch,
13759,0,plan_to_watch,
37426,0,plan_to_watch,
35851,0,plan_to_watch,
37450,9,completed,
38329,9,completed,
34240,8,completed,
29786,5,dropped,
38659,0,plan_to_watch,
16498,0,completed,
25777,8,completed,
35760,8,completed,
38524,8,completed,
40028,0,watching,
48583,0,plan_to_watch,
13125,0,plan_to_watch,
36397,0,plan_to_watch,
28171,8,completed,
40902,0,plan_to_watch,
32282,8,completed,
35788,8,completed,
36962,7,completed,
36949,8,completed,
39940,0,watching,
39569,0,plan_to_watch,
35839,0,plan_to_watch,
3588,0,plan_to_watch,
39456,0,plan_to_watch,
50265,8,completed,
35847,0,plan_to_watch,
18277,0,plan_to_watch,
36817,0,plan_to_watch,
849,0,plan_to_watch,
11757,0,plan_to_watch,
24133,0,plan_to_watch,
36108,0,plan_to_watch,
13333,0,plan_to_watch,
35790,7,completed,
40356,0,plan_to_watch,
2001,8,completed,
38826,9,completed,
37430,7,completed,
39551,0,plan_to_watch,
38793,7,on_hold,
6213,0,plan_to_watch,
4224,0,plan_to_watch,
25157,0,plan_to_watch,
34822,0,plan_to_watch,
34902,7,completed,
32681,0,plan_to_watch,
33352,0,plan_to_watch,
935,0,plan_to_watch,
35968,0,plan_to_watch,
14813,6,completed,
37779,6,on_hold,
28677,0,plan_to_watch,
39710,0,plan_to_watch,
39421,0,plan_to_watch,
35507,0,plan_to_watch,
36726,0,plan_to_watch,
34798,0,plan_to_watch,
