anime_id,score,watching_status,watched_episodes
6682,0,plan_to_watch,
9776,0,plan_to_watch,
49,0,plan_to_watch,
880,0,plan_to_watch,
25397,0,watching,
11759,10,completed,
12291,0,plan_to_watch,
31790,0,watching,
101,0,plan_to_watch,
3791,7,completed,
102,0,plan_to_watch,
17082,6,watching,
283,8,completed,
4744,8,completed,
19429,8,completed,
22729,7,completed,
27655,8,completed,
8676,0,plan_to_watch,
6547,9,completed,
10067,7,completed,
9062,8,watching,
9989,0,plan_to_watch,
11111,9,completed,
11701,0,completed,
9919,10,completed,
7193,0,watching,
477,0,plan_to_watch,
14669,0,plan_to_watch,
5081,10,completed,
67,6,completed,
530,0,completed,
14751,0,plan_to_watch,
740,1,dropped,
20787,9,completed,
68,0,plan_to_watch,
2214,0,watching,
889,10,completed,
1519,9,completed,
12079,9,completed,
7059,0,completed,
11285,9,completed,
3407,7,completed,
1686,7,completed,
2889,7,completed,
4835,5,completed,
762,5,completed,
834,7,completed,
11633,10,completed,
18441,8,completed,
150,6,completed,
10490,6,completed,
405,5,completed,
10719,0,watching,
14967,0,watching,
14345,10,completed,
32023,0,watching,
21437,8,completed,
1536,6,completed,
1689,7,completed,
10163,0,plan_to_watch,
12293,0,plan_to_watch,
5356,8,completed,
10578,0,plan_to_watch,
28999,0,watching,
4975,9,completed,
16157,0,plan_to_watch,
14741,9,completed,
15687,5,completed,
2167,10,completed,
1723,8,completed,
4181,10,completed,
6351,7,completed,
4059,9,completed,
1818,7,watching,
1575,10,completed,
12685,6,completed,
2904,10,completed,
31147,0,completed,
1,7,completed,
61,0,plan_to_watch,
31636,0,watching,
6747,5,completed,
16592,9,completed,
2025,8,completed,
7338,9,completed,
6573,9,completed,
15583,9,completed,
6880,6,completed,
1535,9,completed,
28223,6,completed,
9379,8,completed,
8086,7,completed,
16512,0,plan_to_watch,
1629,0,watching,
424,7,completed,
10155,0,plan_to_watch,
225,0,completed,
6033,0,completed,
502,5,completed,
891,4,completed,
892,4,completed,
893,5,completed,
2520,5,completed,
30694,0,watching,
813,5,completed,
894,2,completed,
895,5,completed,
896,3,completed,
897,4,completed,
898,4,completed,
899,3,completed,
900,5,completed,
901,5,completed,
902,5,completed,
9330,0,watching,
6746,7,completed,
27831,9,watching,
14073,0,plan_to_watch,
4789,0,plan_to_watch,
2924,0,plan_to_watch,
226,10,completed,
12471,7,completed,
2759,9,completed,
6702,10,completed,
22043,10,watching,
14829,0,plan_to_watch,
356,10,completed,
6922,0,plan_to_watch,
10087,9,completed,
11741,0,completed,
8178,0,plan_to_watch,
71,0,watching,
1524,0,plan_to_watch,
4725,0,watching,
25183,8,completed,
239,0,plan_to_watch,
384,0,plan_to_watch,
1571,0,plan_to_watch,
15863,7,watching,
14131,0,plan_to_watch,
27631,0,watching,
17895,10,completed,
245,0,plan_to_watch,
10793,10,completed,
12419,7,completed,
267,8,completed,
10417,0,plan_to_watch,
13161,8,completed,
15729,6,completed,
31859,0,watching,
15613,0,watching,
4551,0,plan_to_watch,
20689,0,plan_to_watch,
413,0,dropped,
2026,0,plan_to_watch,
777,10,completed,
15225,0,watching,
28883,8,completed,
5630,7,completed,
11617,9,completed,
24703,10,completed,
15451,10,completed,
12729,8,watching,
8074,8,completed,
934,9,completed,
12461,0,plan_to_watch,
14645,0,plan_to_watch,
578,0,plan_to_watch,
10408,0,plan_to_watch,
11061,10,completed,
15377,0,plan_to_watch,
12189,0,plan_to_watch,
6610,7,completed,
7088,7,completed,
9041,8,completed,
10794,6,completed,
3731,10,completed,
10357,7,completed,
15617,7,watching,
29785,10,completed,
12679,0,plan_to_watch,
14467,0,plan_to_watch,
5680,0,plan_to_watch,
2130,8,completed,
7054,0,plan_to_watch,
1647,0,plan_to_watch,
427,0,plan_to_watch,
8525,0,plan_to_watch,
10372,0,watching,
143,0,plan_to_watch,
1530,7,completed,
2593,0,plan_to_watch,
145,0,plan_to_watch,
6594,0,plan_to_watch,
1691,8,completed,
33,7,completed,
2581,6,completed,
3927,6,completed,
31251,0,watching,
18679,7,completed,
6045,7,watching,
2927,0,watching,
22535,9,watching,
9260,0,plan_to_watch,
31758,0,plan_to_watch,
12175,0,watching,
11887,0,completed,
8841,10,completed,
2346,0,plan_to_watch,
15379,0,watching,
237,10,completed,
1631,6,completed,
4246,6,completed,
3653,7,completed,
18153,10,completed,
10456,8,completed,
