anime_id,score,watching_status,watched_episodes
52034,10,completed,
55791,8,completed,
36793,6,completed,
37956,0,dropped,
38101,7,completed,
39783,8,completed,
48548,8,completed,
54915,0,plan_to_watch,
41457,10,completed,
48569,10,completed,
50475,7,completed,
49235,7,completed,
32998,9,completed,
33964,6,completed,
34777,7,completed,
11759,0,dropped,
49520,6,completed,
37403,0,dropped,
42847,10,completed,
30123,8,completed,
31173,8,completed,
31483,8,completed,
22199,9,completed,
25013,10,completed,
30370,8,completed,
48553,8,completed,
52193,8,completed,
49979,7,completed,
22147,8,completed,
30206,7,completed,
30056,7,completed,
49938,10,completed,
17671,5,completed,
9989,10,completed,
15039,9,completed,
40295,8,completed,
24833,10,completed,
30654,10,completed,
33513,7,completed,
28405,7,completed,
32863,7,completed,
9919,0,on_hold,
58516,0,plan_to_watch,
57181,0,watching,
38753,10,completed,
36882,6,completed,
40507,7,completed,
52995,0,plan_to_watch,
40083,6,completed,
50916,6,completed,
51473,0,plan_to_watch,
37171,10,completed,
38572,0,dropped,
14669,7,completed,
5081,9,completed,
34443,8,completed,
39555,8,completed,
34636,10,completed,
22789,0,on_hold,
50854,8,completed,
42976,3,completed,
20787,7,completed,
34572,9,completed,
48585,8,completed,
37498,7,completed,
32086,7,completed,
269,0,on_hold,
34618,0,dropped,
52420,6,completed,
2142,6,completed,
49596,9,completed,
54865,4,watching,
46352,7,completed,
47917,10,completed,
55357,0,plan_to_watch,
31043,10,completed,
35815,8,completed,
49834,0,plan_to_watch,
31964,10,completed,
51781,7,completed,
33486,9,completed,
36456,9,completed,
38408,9,completed,
41587,8,completed,
49918,8,completed,
54789,0,watching,
36896,9,completed,
39565,10,completed,
44200,7,completed,
50532,7,completed,
56196,0,plan_to_watch,
52578,9,completed,
56948,7,completed,
58272,0,plan_to_watch,
21405,7,completed,
24913,7,completed,
40904,7,completed,
49550,6,completed,
38186,8,completed,
40004,8,completed,
34566,6,completed,
54687,0,plan_to_watch,
28755,8,completed,
32365,6,completed,
53439,6,completed,
33080,6,completed,
50549,8,completed,
31478,9,completed,
32867,9,completed,
34944,9,completed,
33071,7,completed,
41468,8,completed,
56671,8,completed,
33475,8,completed,
35314,8,completed,
50583,6,completed,
12293,7,completed,
44511,10,completed,
28999,10,completed,
31553,8,completed,
2981,1,completed,
39523,7,completed,
39175,8,completed,
11867,1,completed,
30383,0,dropped,
1818,9,completed,
34437,8,completed,
1575,9,completed,
34438,8,completed,
34439,7,completed,
34440,8,completed,
2904,9,completed,
6768,6,completed,
2124,6,completed,
4596,6,completed,
11703,6,completed,
13807,5,completed,
15037,6,completed,
1,10,completed,
5,9,completed,
42310,10,completed,
44406,7,completed,
31636,6,dropped,
14893,7,completed,
3060,4,completed,
48702,0,plan_to_watch,
57334,9,watching,
52505,0,plan_to_watch,
35849,10,completed,
32494,8,completed,
34513,8,completed,
53613,7,completed,
54743,6,completed,
6880,8,completed,
48779,7,completed,
34497,6,completed,
1535,10,completed,
2994,7,completed,
40056,8,completed,
42723,7,completed,
49505,6,completed,
51916,7,completed,
48542,7,completed,
46604,5,dropped,
38668,8,completed,
41053,6,completed,
37520,10,completed,
53421,0,plan_to_watch,
38691,10,completed,
48549,8,completed,
50612,9,completed,
57592,0,plan_to_watch,
40852,10,completed,
223,10,completed,
225,5,completed,
6033,10,completed,
22777,8,completed,
502,7,completed,
891,7,completed,
892,7,completed,
893,7,completed,
30694,5,completed,
36946,8,completed,
48903,8,completed,
813,10,completed,
894,7,completed,
895,7,completed,
896,7,completed,
897,6,completed,
898,7,completed,
899,7,completed,
900,7,completed,
901,7,completed,
902,7,completed,
903,7,completed,
904,6,completed,
905,7,completed,
906,7,completed,
14837,8,completed,
25389,7,completed,
5152,7,completed,
52701,0,watching,
28121,9,completed,
32887,8,completed,
37347,8,completed,
40064,6,completed,
40454,9,completed,
52357,6,completed,
47164,8,completed,
53111,7,completed,
37348,8,completed,
32801,7,completed,
57066,0,plan_to_watch,
42192,8,completed,
54917,0,plan_to_watch,
50002,0,on_hold,
37033,8,completed,
38671,9,completed,
40956,9,completed,
51818,0,plan_to_watch,
59229,0,plan_to_watch,
51417,8,completed,
6702,10,completed,
22043,10,completed,
12049,8,completed,
17535,8,completed,
30778,8,completed,
9982,8,completed,
49785,0,plan_to_watch,
35972,8,completed,
48997,7,completed,
34662,8,completed,
36729,7,completed,
34321,6,completed,
36914,6,completed,
36915,6,completed,
38085,6,completed,
38086,7,completed,
41497,7,completed,
38084,10,completed,
40206,6,completed,
356,8,completed,
25537,10,completed,
33049,10,completed,
33050,10,completed,
6922,8,completed,
22297,10,completed,
28701,10,completed,
27821,7,completed,
55830,0,plan_to_watch,
10087,8,completed,
11741,9,completed,
13183,7,completed,
227,6,completed,
33010,7,completed,
18507,8,completed,
22265,8,completed,
26213,8,completed,
33845,8,completed,
35191,8,completed,
38400,8,completed,
35198,8,completed,
41120,8,completed,
5114,10,completed,
6421,8,completed,
9135,10,completed,
41025,10,completed,
49709,6,completed,
54703,0,plan_to_watch,
49287,7,completed,
50425,7,completed,
48649,7,on_hold,
48760,7,completed,
34280,5,completed,
25183,10,completed,
31561,7,completed,
28907,10,completed,
31637,9,completed,
41710,7,completed,
49930,7,on_hold,
34213,6,completed,
54968,0,plan_to_watch,
52481,0,plan_to_watch,
1140,7,completed,
39463,8,completed,
37349,10,completed,
47160,0,plan_to_watch,
38807,7,completed,
39576,10,completed,
27631,6,completed,
10470,6,completed,
43692,8,completed,
48707,8,completed,
53148,8,completed,
36028,8,completed,
37884,7,completed,
17895,8,completed,
34279,10,completed,
37505,7,completed,
37105,10,completed,
10793,9,completed,
1016,7,completed,
52847,8,completed,
10417,5,completed,
31859,10,completed,
32561,10,completed,
20583,10,completed,
32935,9,completed,
40262,8,completed,
28891,9,completed,
38883,10,completed,
40776,10,completed,
54362,6,completed,
6574,0,plan_to_watch,
32648,7,completed,
1193,6,completed,
39030,7,completed,
15809,8,completed,
48413,7,completed,
53200,0,plan_to_watch,
37141,0,plan_to_watch,
39586,0,plan_to_watch,
57892,0,plan_to_watch,
42625,8,completed,
51020,0,on_hold,
38816,8,completed,
15225,7,completed,
5630,7,completed,
6372,7,completed,
6637,7,completed,
40938,7,completed,
53438,6,completed,
11617,7,completed,
24703,0,on_hold,
15451,7,completed,
12729,7,completed,
13357,7,completed,
2178,6,completed,
54103,0,plan_to_watch,
32665,3,completed,
20853,8,completed,
24231,8,completed,
24261,8,completed,
33241,5,completed,
42897,10,completed,
54856,0,plan_to_watch,
37972,7,completed,
56425,6,completed,
57102,0,plan_to_watch,
431,10,completed,
12189,0,dropped,
6610,5,completed,
48177,6,completed,
55016,10,completed,
42361,7,completed,
50197,0,plan_to_watch,
24781,7,completed,
34542,9,completed,
37497,8,completed,
52830,7,completed,
37210,8,completed,
41623,7,completed,
49220,7,completed,
51219,0,plan_to_watch,
50220,0,plan_to_watch,
55848,0,plan_to_watch,
49438,7,completed,
54449,6,completed,
25429,6,completed,
38790,8,completed,
41514,6,completed,
36220,8,completed,
48753,0,plan_to_watch,
40530,7,completed,
50803,6,completed,
45604,8,completed,
36906,0,plan_to_watch,
39534,7,completed,
53924,0,plan_to_watch,
52619,7,completed,
56700,0,plan_to_watch,
228,7,completed,
1594,8,completed,
46569,8,completed,
55825,0,plan_to_watch,
56230,6,completed,
666,7,completed,
14719,8,completed,
20899,10,completed,
26055,10,completed,
31933,10,completed,
37991,10,completed,
48661,10,completed,
51367,10,completed,
53273,10,completed,
40787,10,completed,
40748,8,completed,
48561,9,completed,
51009,9,completed,
26441,0,plan_to_watch,
5680,8,completed,
48316,10,completed,
54595,9,completed,
57584,0,plan_to_watch,
37999,10,completed,
43608,8,completed,
50325,8,completed,
40591,10,completed,
40750,10,completed,
52588,8,completed,
59177,0,plan_to_watch,
59489,0,plan_to_watch,
59490,0,plan_to_watch,
37981,7,completed,
42544,0,on_hold,
34933,9,completed,
50339,10,completed,
37086,9,completed,
48675,7,completed,
1192,6,completed,
40221,10,completed,
52635,6,completed,
52308,0,plan_to_watch,
43969,4,completed,
32491,7,completed,
40839,10,completed,
42963,6,completed,
53050,6,completed,
59277,0,plan_to_watch,
2593,7,completed,
1604,8,completed,
45613,7,completed,
52893,7,completed,
52990,0,plan_to_watch,
24439,0,on_hold,
40908,8,completed,
36903,8,completed,
40269,8,completed,
51369,0,plan_to_watch,
36407,7,completed,
58080,7,completed,
54852,7,completed,
57612,0,plan_to_watch,
18679,10,completed,
21659,9,completed,
34964,7,completed,
38000,10,completed,
40456,10,completed,
55701,9,completed,
51019,10,completed,
49926,10,completed,
47778,10,completed,
6045,0,dropped,
54714,9,completed,
57616,0,plan_to_watch,
32281,10,completed,
36098,10,completed,
40595,8,completed,
49981,0,plan_to_watch,
50796,0,plan_to_watch,
41379,4,completed,
57611,0,plan_to_watch,
49835,0,plan_to_watch,
35079,0,plan_to_watch,
51213,7,completed,
22535,10,completed,
33191,8,completed,
37475,8,completed,
33206,10,completed,
28851,10,completed,
34934,0,plan_to_watch,
28725,10,completed,
33170,6,completed,
48926,10,completed,
50631,7,completed,
38080,7,completed,
51958,8,completed,
30831,10,completed,
32937,10,completed,
34626,10,completed,
49458,8,completed,
38040,10,completed,
32380,10,completed,
52173,7,completed,
44516,7,completed,
16782,10,completed,
50590,0,plan_to_watch,
28623,10,completed,
34544,10,completed,
51815,7,completed,
37272,6,completed,
34712,8,completed,
49776,7,completed,
37984,0,plan_to_watch,
51064,7,completed,
58853,0,plan_to_watch,
54492,0,plan_to_watch,
58514,0,plan_to_watch,
32949,6,completed,
38915,3,completed,
40332,4,completed,
39017,8,completed,
44204,7,completed,
42562,6,completed,
18153,9,completed,
25015,7,completed,
28675,10,completed,
21241,7,completed,
20909,6,completed,
23385,8,completed,
48239,6,completed,
53013,9,completed,
48633,0,plan_to_watch,
13655,0,dropped,
38959,7,dropped,
49556,0,dropped,
2034,8,completed,
40211,9,completed,
59369,0,plan_to_watch,
34599,0,on_hold,
14513,0,plan_to_watch,
20785,9,completed,
50713,6,completed,
32900,9,completed,
40497,9,completed,
32902,8,completed,
48842,0,on_hold,
39196,7,completed,
41402,0,on_hold,
40571,7,completed,
52816,7,completed,
49470,7,completed,
21863,7,completed,
48417,0,on_hold,
48418,0,plan_to_watch,
40496,10,completed,
14833,7,completed,
33487,7,completed,
51498,7,completed,
52211,7,completed,
55813,8,completed,
50597,7,completed,
50392,0,on_hold,
52973,0,on_hold,
55749,0,plan_to_watch,
53848,6,on_hold,
42340,8,completed,
1462,7,completed,
37175,7,completed,
48483,7,completed,
32182,10,completed,
37510,10,completed,
50172,0,completed,
17074,9,completed,
50384,7,completed,
54883,0,plan_to_watch,
28957,6,completed,
59193,0,plan_to_watch,
39535,10,completed,
45576,10,completed,
52092,6,completed,
41168,10,completed,
23755,8,completed,
35946,8,completed,
46420,7,completed,
30347,7,completed,
41491,5,completed,
34577,7,completed,
39701,6,completed,
51794,8,completed,
58511,0,plan_to_watch,
31722,7,completed,
20,10,completed,
54688,0,plan_to_watch,
442,8,completed,
936,7,completed,
1735,10,completed,
2472,7,completed,
4437,7,completed,
6325,7,completed,
8246,8,completed,
10589,8,completed,
13667,7,completed,
50593,0,plan_to_watch,
15689,8,completed,
31404,6,completed,
51105,0,on_hold,
56063,0,plan_to_watch,
54724,0,plan_to_watch,
56285,6,completed,
18897,8,completed,
24227,8,completed,
27787,9,completed,
32553,8,completed,
11597,9,completed,
19815,10,completed,
24991,5,completed,
33674,0,on_hold,
41345,7,completed,
32668,6,completed,
32566,6,completed,
20507,9,completed,
30503,8,completed,
51128,4,completed,
53149,7,completed,
21,10,watching,
25161,8,completed,
9999,7,completed,
31490,10,completed,
50410,10,completed,
4155,8,completed,
12859,10,completed,
459,7,completed,
460,7,completed,
461,7,completed,
462,7,completed,
463,7,completed,
464,7,completed,
465,7,completed,
2107,7,completed,
3848,7,completed,
38234,10,completed,
8171,6,completed,
32051,8,completed,
50696,6,completed,
28683,7,completed,
19123,8,completed,
37902,7,completed,
60108,0,plan_to_watch,
33338,8,completed,
16143,7,completed,
5252,7,completed,
30276,10,completed,
34134,8,completed,
39705,8,completed,
52807,0,plan_to_watch,
31772,8,completed,
56838,0,plan_to_watch,
32729,10,completed,
34136,10,completed,
52299,8,completed,
58567,0,plan_to_watch,
28297,10,completed,
57058,0,plan_to_watch,
43007,0,dropped,
50461,6,completed,
54000,0,plan_to_watch,
51705,0,plan_to_watch,
50739,7,completed,
56876,0,plan_to_watch,
40834,10,completed,
52657,0,plan_to_watch,
29803,8,completed,
35073,7,completed,
37675,9,completed,
48895,10,completed,
34161,7,completed,
34428,7,completed,
26243,9,completed,
28927,9,completed,
50380,7,completed,
42627,6,completed,
437,7,completed,
27775,0,plan_to_watch,
44961,7,dropped,
37345,7,completed,
527,7,completed,
1564,7,completed,
9107,7,completed,
14093,7,completed,
17873,6,completed,
17115,7,completed,
1565,7,completed,
528,7,completed,
1117,7,completed,
1118,7,completed,
1119,7,completed,
1121,7,completed,
2847,7,completed,
4026,7,completed,
6178,6,completed,
7695,6,completed,
19291,7,completed,
21695,6,completed,
