anime_id,score,watching_status,watched_episodes
8481,7,completed,
6408,7,completed,
36793,6,completed,
37956,8,completed,
38101,7,completed,
9776,6,completed,
50,5,dropped,
25397,6,completed,
12291,7,completed,
31790,2,dropped,
34881,8,completed,
101,4,dropped,
31580,7,completed,
33253,8,completed,
22199,7,completed,
4744,7,completed,
5112,7,completed,
36864,6,completed,
16201,4,dropped,
19429,6,completed,
22729,6,completed,
32828,7,completed,
8676,7,completed,
9117,7,completed,
11235,7,completed,
12669,6,completed,
9925,7,completed,
6547,8,completed,
9989,9,completed,
11433,8,completed,
23447,7,completed,
11111,8,completed,
24833,0,plan_to_watch,
21995,7,completed,
28391,4,dropped,
6164,6,completed,
18893,6,completed,
38753,7,completed,
7647,7,completed,
9074,7,completed,
477,8,completed,
29893,8,completed,
962,8,completed,
3297,9,completed,
2563,8,completed,
36882,7,completed,
37171,7,completed,
6166,4,dropped,
6347,7,completed,
5081,9,completed,
7674,0,plan_to_watch,
30795,7,completed,
39195,9,completed,
36516,6,dropped,
32379,6,completed,
20787,7,completed,
34572,8,dropped,
889,8,completed,
1519,7,completed,
34618,7,completed,
150,8,completed,
10490,7,completed,
31043,9,completed,
31964,8,completed,
33486,9,completed,
36456,9,completed,
819,6,completed,
10719,7,completed,
14967,7,completed,
1690,0,plan_to_watch,
21405,7,completed,
38186,7,completed,
40004,6,completed,
14345,7,completed,
1689,8,completed,
12293,6,completed,
5356,0,plan_to_watch,
4535,5,completed,
37435,7,completed,
10578,7,completed,
28999,6,completed,
30485,5,dropped,
4975,4,dropped,
59,7,completed,
16157,0,plan_to_watch,
14741,7,completed,
16934,7,completed,
18671,7,completed,
34382,5,completed,
2167,7,completed,
4181,10,completed,
1818,9,completed,
32407,6,dropped,
1575,9,completed,
2904,8,completed,
35756,7,completed,
37823,3,dropped,
38940,8,completed,
1,6,completed,
20031,7,completed,
62,8,completed,
3627,7,completed,
2595,7,completed,
14827,7,completed,
291,8,completed,
31636,6,completed,
36049,6,completed,
17827,8,completed,
6747,7,completed,
16592,7,completed,
2025,8,completed,
35849,6,dropped,
15583,8,completed,
19163,8,completed,
22961,7,completed,
36633,7,completed,
24655,7,completed,
6880,6,completed,
34497,7,completed,
1535,8,completed,
28223,9,completed,
40056,3,dropped,
