anime_id,score,watching_status,watched_episodes
3269,7,completed,
4469,7,completed,
454,6,completed,
1143,6,completed,
299,6,completed,
9332,6,completed,
48,7,completed,
298,6,completed,
1994,5,completed,
1487,6,completed,
5525,8,completed,
6682,7,completed,
32998,0,dropped,
11759,7,completed,
13939,7,completed,
13859,5,completed,
31763,0,plan_to_watch,
31790,7,completed,
32301,0,dropped,
101,8,completed,
3791,7,completed,
656,7,completed,
713,7,completed,
102,6,completed,
31588,7,completed,
1351,6,completed,
11111,0,plan_to_watch,
11701,0,plan_to_watch,
24833,8,completed,
30654,7,completed,
33513,0,plan_to_watch,
9919,9,completed,
33506,0,dropped,
4567,5,completed,
66,7,completed,
34443,8,completed,
2823,6,completed,
2824,8,completed,
9513,0,dropped,
348,8,completed,
68,9,completed,
2589,8,completed,
34572,9,completed,
12079,6,completed,
7059,6,completed,
11285,8,completed,
269,7,completed,
1686,7,completed,
4835,7,completed,
762,6,completed,
834,7,completed,
150,0,dropped,
405,7,completed,
31964,9,completed,
33486,9,completed,
36456,8,completed,
38408,9,completed,
41587,9,completed,
49918,0,plan_to_watch,
35262,8,completed,
34566,0,watching,
4177,8,completed,
33080,7,completed,
1689,8,completed,
2827,8,completed,
232,8,completed,
371,6,completed,
372,9,completed,
33354,0,dropped,
1078,7,completed,
831,7,completed,
1014,6,completed,
59,8,completed,
1311,8,completed,
596,8,completed,
60,8,completed,
4450,7,completed,
2274,8,completed,
2768,10,completed,
2167,0,plan_to_watch,
1818,0,plan_to_watch,
1575,9,completed,
1953,7,completed,
2904,9,completed,
2124,9,completed,
4596,8,completed,
289,7,completed,
706,8,completed,
707,9,completed,
1,0,completed,
2450,8,completed,
1482,9,completed,
32370,7,completed,
2025,0,plan_to_watch,
6880,8,completed,
10418,7,completed,
1535,8,completed,
1726,0,plan_to_watch,
293,8,completed,
1757,8,completed,
1756,8,completed,
1683,7,completed,
1755,7,completed,
1752,7,completed,
18689,7,completed,
38731,0,dropped,
30230,8,completed,
552,7,completed,
1313,7,completed,
2961,6,completed,
25687,8,completed,
32108,8,completed,
32551,0,plan_to_watch,
2397,7,completed,
31710,7,completed,
5593,8,completed,
6033,0,dropped,
893,7,completed,
813,8,completed,
894,6,completed,
895,6,completed,
896,7,completed,
897,7,completed,
904,7,completed,
905,8,completed,
986,8,completed,
985,7,completed,
984,7,completed,
5152,9,completed,
6746,0,plan_to_watch,
42192,0,completed,
226,5,dropped,
6702,9,completed,
22043,9,completed,
12049,7,completed,
30778,0,plan_to_watch,
9982,7,completed,
35972,0,plan_to_watch,
356,0,plan_to_watch,
317,9,completed,
227,6,dropped,
18507,9,completed,
36704,8,completed,
38027,0,plan_to_watch,
22265,9,completed,
26213,7,completed,
33845,0,plan_to_watch,
35191,0,plan_to_watch,
39014,0,plan_to_watch,
38400,0,plan_to_watch,
35198,0,plan_to_watch,
19671,7,completed,
120,8,completed,
121,10,completed,
5114,9,completed,
908,9,completed,
664,7,completed,
430,7,completed,
4725,8,completed,
34280,5,dropped,
240,8,completed,
2508,8,completed,
1813,6,completed,
918,10,completed,
7472,9,completed,
15335,9,completed,
19261,6,completed,
9969,10,completed,
15417,10,completed,
25313,9,completed,
34096,9,completed,
35843,0,plan_to_watch,
36838,0,plan_to_watch,
37491,0,plan_to_watch,
10643,8,completed,
2951,8,completed,
9735,0,completed,
6945,7,completed,
39486,0,completed,
44087,0,plan_to_watch,
21899,8,completed,
28977,10,completed,
32366,0,on_hold,
32122,8,completed,
27631,0,plan_to_watch,
4872,7,completed,
10793,0,plan_to_watch,
267,0,on_hold,
134,7,completed,
3231,0,dropped,
20583,8,completed,
32935,8,completed,
25303,7,completed,
