anime_id,score,watching_status,watched_episodes
36840,0,plan_to_watch,
25397,7,plan_to_watch,
1292,7,completed,
27939,8,completed,
52193,8,completed,
49979,0,,
24833,0,plan_to_watch,
40532,8,completed,
36882,7,completed,
40507,7,completed,
6166,0,plan_to_watch,
38572,0,plan_to_watch,
50854,9,completed,
32379,9,completed,
34055,9,completed,
10218,8,completed,
12113,7,completed,
12115,0,plan_to_watch,
530,0,plan_to_watch,
20787,0,plan_to_watch,
889,10,completed,
8440,7,completed,
4901,9,completed,
1519,10,completed,
49831,0,dropped,
6920,0,plan_to_watch,
41467,8,completed,
767,0,plan_to_watch,
769,0,plan_to_watch,
44511,9,completed,
34382,0,plan_to_watch,
1818,7,on_hold,
32407,6,completed,
37823,0,plan_to_watch,
1,10,completed,
26349,0,plan_to_watch,
29067,0,plan_to_watch,
35849,7,plan_to_watch,
15583,6,dropped,
34497,8,completed,
1535,8,completed,
35120,7,completed,
1802,0,plan_to_watch,
563,7,on_hold,
37982,0,plan_to_watch,
38668,7,completed,
37520,6,on_hold,
38691,0,plan_to_watch,
813,7,dropped,
31339,6,completed,
28121,7,completed,
37347,7,completed,
40454,7,completed,
47164,0,,
6746,0,plan_to_watch,
2030,6,dropped,
1046,0,plan_to_watch,
38671,8,watching,
51417,7,completed,
48997,0,plan_to_watch,
227,7,completed,
50425,9,completed,
48760,8,completed,
30544,0,plan_to_watch,
25183,8,completed,
28907,0,plan_to_watch,
14131,0,plan_to_watch,
39463,7,plan_to_watch,
37349,8,completed,
47160,7,completed,
268,0,plan_to_watch,
4039,7,watching,
245,8,watching,
297,7,completed,
2400,0,plan_to_watch,
267,0,plan_to_watch,
13161,0,plan_to_watch,
37555,0,plan_to_watch,
777,9,completed,
8074,8,completed,
967,0,watching,
40961,0,plan_to_watch,
31338,0,plan_to_watch,
15377,0,plan_to_watch,
37446,8,completed,
42361,8,completed,
914,0,plan_to_watch,
185,9,completed,
18,8,watching,
186,8,completed,
37210,8,completed,
41623,8,completed,
51462,6,completed,
49220,6,dropped,
38472,8,completed,
39988,8,completed,
49438,9,completed,
38790,7,completed,
41514,0,plan_to_watch,
48753,0,plan_to_watch,
617,8,completed,
618,0,plan_to_watch,
48316,9,completed,
40750,0,on_hold,
48675,0,plan_to_watch,
41312,8,completed,
49109,0,plan_to_watch,
39198,0,plan_to_watch,
40839,6,completed,
39326,0,plan_to_watch,
32686,7,plan_to_watch,
274,0,plan_to_watch,
38000,7,completed,
49926,6,completed,
41834,0,plan_to_watch,
51213,8,completed,
51958,9,completed,
30831,10,completed,
32937,7,completed,
49458,6,watching,
38040,8,completed,
8841,0,plan_to_watch,
467,7,completed,
801,8,completed,
32214,8,completed,
3595,0,watching,
37984,0,plan_to_watch,
51064,8,completed,
41833,9,completed,
44276,7,completed,
17265,8,completed,
23321,5,on_hold,
1412,0,plan_to_watch,
35857,0,plan_to_watch,
49040,0,plan_to_watch,
1425,8,on_hold,
24455,7,completed,
3448,9,completed,
40497,0,plan_to_watch,
48842,7,completed,
39196,0,plan_to_watch,
10213,0,plan_to_watch,
1017,0,plan_to_watch,
49470,0,on_hold,
11761,7,completed,
14527,7,completed,
42340,8,completed,
222,9,completed,
38778,7,completed,
39535,9,completed,
45576,8,completed,
321,0,plan_to_watch,
6030,0,plan_to_watch,
31404,8,completed,
19815,0,plan_to_watch,
1212,0,plan_to_watch,
11933,8,completed,
46102,7,completed,
41899,7,completed,
50461,5,completed,
19369,7,completed,
29803,10,completed,
35073,9,completed,
37675,7,completed,
48895,5,completed,
8795,8,completed,
50380,8,completed,
40436,6,on_hold,
2332,0,plan_to_watch,
37345,7,completed,
6633,0,plan_to_watch,
30296,0,plan_to_watch,
210,7,completed,
34561,0,on_hold,
51403,0,,
2993,0,plan_to_watch,
52461,8,completed,
64,0,plan_to_watch,
51837,7,completed,
50932,6,completed,
205,7,on_hold,
400,0,plan_to_watch,
5940,8,completed,
22663,0,plan_to_watch,
47790,7,completed,
20973,0,plan_to_watch,
36037,0,plan_to_watch,
41456,9,completed,
41372,0,plan_to_watch,
50421,7,on_hold,
48415,6,completed,
1559,8,completed,
47161,0,plan_to_watch,
29786,6,on_hold,
1548,0,plan_to_watch,
46985,7,completed,
1103,0,plan_to_watch,
23233,7,completed,
30363,7,completed,
48736,7,completed,
3588,9,completed,
39456,0,plan_to_watch,
34823,0,plan_to_watch,
32105,0,plan_to_watch,
52991,0,watching,
20057,7,completed,
50265,7,completed,
3667,6,plan_to_watch,
2001,7,on_hold,
47159,0,plan_to_watch,
47163,7,completed,
52608,6,completed,
49891,8,completed,
37430,10,completed,
39551,8,completed,
41487,8,completed,
41488,5,dropped,
3455,8,completed,
4654,0,plan_to_watch,
1703,9,watching,
52305,7,completed,
6,10,completed,
52093,5,dropped,
43523,6,completed,
33478,7,dropped,
1293,6,on_hold,
29854,8,completed,
31098,7,completed,
41226,8,completed,
2608,7,plan_to_watch,
37393,0,plan_to_watch,
935,0,plan_to_watch,
50346,7,completed,
35507,8,completed,
36726,0,plan_to_watch,
52046,8,completed,
50175,8,completed,
54112,8,watching,
