anime_id,score,watching_status,watched_episodes
49918,0,watching,
51818,0,plan_to_watch,
51417,9,completed,
32901,9,completed,
36792,9,completed,
317,10,completed,
2952,10,completed,
42963,9,completed,
41084,9,completed,
49470,7,watching,
9181,10,completed,
37450,10,completed,
53129,0,completed,
38329,10,completed,
45653,8,watching,
50602,0,plan_to_watch,
3455,10,completed,
13663,10,completed,
28979,10,completed,
31380,10,completed,
31711,10,completed,
5667,10,completed,
35000,10,completed,
14813,8,completed,
39547,8,completed,
51096,6,watching,
