anime_id,score,watching_status,watched_episodes
11759,0,plan_to_watch,
9875,0,plan_to_watch,
11111,0,plan_to_watch,
9919,8,on_hold,
7193,0,plan_to_watch,
7647,0,plan_to_watch,
586,10,completed,
66,8,completed,
6347,9,completed,
5081,0,on_hold,
2205,6,completed,
67,7,completed,
57,0,plan_to_watch,
9513,0,plan_to_watch,
13535,0,plan_to_watch,
7059,0,plan_to_watch,
10719,0,plan_to_watch,
1689,8,completed,
5356,0,plan_to_watch,
59,7,completed,
60,8,completed,
2167,8,completed,
4059,10,completed,
1575,8,dropped,
5,8,completed,
6747,0,plan_to_watch,
11843,0,plan_to_watch,
2025,0,plan_to_watch,
6880,0,plan_to_watch,
1535,10,completed,
1726,7,completed,
6746,10,completed,
2924,0,plan_to_watch,
6702,0,plan_to_watch,
356,7,completed,
1361,6,completed,
71,7,completed,
121,9,completed,
5114,0,plan_to_watch,
908,8,completed,
430,10,completed,
2890,7,completed,
129,0,dropped,
918,10,watching,
4872,0,plan_to_watch,
8425,0,plan_to_watch,
9289,0,plan_to_watch,
2026,0,plan_to_watch,
4713,0,plan_to_watch,
5060,10,on_hold,
8074,10,completed,
934,10,completed,
431,9,completed,
11013,0,plan_to_watch,
2593,10,completed,
1604,7,on_hold,
572,10,completed,
1454,9,on_hold,
3085,6,completed,
43,10,completed,
467,9,on_hold,
237,7,on_hold,
416,9,completed,
4898,7,completed,
6774,10,completed,
1412,0,plan_to_watch,
14513,9,watching,
9756,10,completed,
512,9,completed,
860,0,plan_to_watch,
14833,9,watching,
158,8,completed,
444,8,completed,
3469,8,completed,
10721,0,plan_to_watch,
1462,9,completed,
10620,0,plan_to_watch,
2246,10,completed,
164,10,completed,
457,0,plan_to_watch,
3655,0,plan_to_watch,
20,8,completed,
936,5,completed,
1735,8,on_hold,
4081,0,plan_to_watch,
597,7,completed,
10161,8,completed,
5957,10,completed,
21,10,on_hold,
4155,7,completed,
461,8,completed,
462,9,completed,
463,8,completed,
464,10,completed,
465,8,completed,
2490,9,completed,
2020,8,completed,
1237,8,completed,
1094,7,completed,
2386,8,completed,
853,10,completed,
5530,8,on_hold,
8795,0,plan_to_watch,
3366,10,plan_to_watch,
1122,5,completed,
907,0,plan_to_watch,
1601,9,completed,
64,8,completed,
1719,10,completed,
65,8,completed,
9088,8,watching,
2143,10,completed,
2605,10,completed,
3674,0,plan_to_watch,
9926,8,completed,
11123,8,watching,
199,10,completed,
5355,9,completed,
6581,8,completed,
154,7,completed,
440,10,completed,
534,8,completed,
535,8,completed,
3588,7,dropped,
7705,0,plan_to_watch,
8986,0,plan_to_watch,
849,10,completed,
5118,0,plan_to_watch,
3574,0,plan_to_watch,
11757,10,watching,
2001,10,completed,
5947,10,completed,
513,8,completed,
22,7,dropped,
995,10,completed,
4053,10,completed,
2752,10,completed,
3974,8,completed,
2236,10,completed,
523,10,completed,
4224,0,plan_to_watch,
9874,7,on_hold,
5365,0,plan_to_watch,
4896,6,completed,
732,7,completed,
543,10,completed,
3457,6,completed,
4752,7,completed,
338,0,plan_to_watch,
7,0,plan_to_watch,
548,7,completed,
6956,8,completed,
497,0,plan_to_watch,
3228,0,plan_to_watch,
