anime_id,score,watching_status,watched_episodes
6408,0,plan_to_watch,
48,7,on_hold,
28761,0,completed,
6682,0,completed,
35248,0,watching,
31646,0,completed,
35180,0,watching,
9624,0,plan_to_watch,
29643,0,plan_to_watch,
32998,0,on_hold,
50,0,plan_to_watch,
25397,0,completed,
33337,0,on_hold,
11759,0,completed,
31763,0,plan_to_watch,
12291,0,plan_to_watch,
31790,0,dropped,
34881,0,completed,
24699,0,plan_to_watch,
31580,0,plan_to_watch,
30123,0,on_hold,
31173,0,plan_to_watch,
25241,0,completed,
22199,0,completed,
4744,0,plan_to_watch,
25013,0,completed,
30370,0,plan_to_watch,
103,0,plan_to_watch,
12149,0,dropped,
34051,0,on_hold,
5112,0,plan_to_watch,
16201,0,plan_to_watch,
19429,0,completed,
24751,0,completed,
22729,0,completed,
27655,0,completed,
36001,0,watching,
34350,0,on_hold,
31588,0,plan_to_watch,
3549,0,plan_to_watch,
32828,6,on_hold,
8676,0,plan_to_watch,
22147,0,completed,
30206,0,completed,
30056,0,completed,
31771,8,on_hold,
3359,0,plan_to_watch,
28981,0,on_hold,
15085,0,plan_to_watch,
24531,0,plan_to_watch,
32171,0,completed,
6547,0,completed,
282,0,plan_to_watch,
27911,0,completed,
9875,0,plan_to_watch,
35427,0,watching,
31519,0,completed,
33746,4,on_hold,
31080,7,on_hold,
9989,0,on_hold,
11433,0,plan_to_watch,
11111,0,plan_to_watch,
24833,0,completed,
30654,9,on_hold,
7152,0,plan_to_watch,
21995,0,completed,
24151,0,plan_to_watch,
9919,0,plan_to_watch,
28391,0,completed,
33814,0,completed,
30205,6,dropped,
6164,0,plan_to_watch,
18893,0,on_hold,
7647,0,plan_to_watch,
16518,0,plan_to_watch,
14373,0,plan_to_watch,
12967,0,plan_to_watch,
477,0,plan_to_watch,
28249,0,on_hold,
13863,0,plan_to_watch,
6166,0,plan_to_watch,
9736,0,plan_to_watch,
4999,0,plan_to_watch,
5342,0,plan_to_watch,
14669,0,plan_to_watch,
3166,0,plan_to_watch,
104,0,plan_to_watch,
66,0,plan_to_watch,
32878,0,dropped,
33046,0,dropped,
2251,0,plan_to_watch,
6347,0,plan_to_watch,
28805,0,plan_to_watch,
5081,0,completed,
7674,0,plan_to_watch,
495,0,plan_to_watch,
288,0,completed,
1669,0,completed,
1668,0,completed,
1670,0,completed,
34636,0,watching,
2986,0,plan_to_watch,
29865,3,dropped,
22789,0,completed,
5675,0,plan_to_watch,
404,0,completed,
579,0,plan_to_watch,
27737,6,dropped,
57,0,plan_to_watch,
9513,0,plan_to_watch,
10396,0,plan_to_watch,
33462,0,dropped,
32379,0,completed,
34055,0,watching,
31049,5,on_hold,
30137,0,plan_to_watch,
31904,1,completed,
27727,0,on_hold,
13535,0,plan_to_watch,
530,0,plan_to_watch,
32906,1,dropped,
20787,0,plan_to_watch,
68,0,plan_to_watch,
34572,0,watching,
11285,3,on_hold,
22547,0,plan_to_watch,
32086,0,completed,
18767,0,plan_to_watch,
269,0,plan_to_watch,
34618,0,watching,
11633,0,plan_to_watch,
150,0,plan_to_watch,
10490,0,plan_to_watch,
33985,0,on_hold,
58,0,plan_to_watch,
1050,0,plan_to_watch,
31043,0,completed,
31964,0,watching,
10719,0,completed,
14967,0,completed,
14027,0,completed,
1690,0,plan_to_watch,
21405,0,plan_to_watch,
357,0,plan_to_watch,
25839,0,completed,
159,0,plan_to_watch,
4177,0,plan_to_watch,
11241,0,plan_to_watch,
1681,0,plan_to_watch,
32866,0,plan_to_watch,
22433,0,plan_to_watch,
14345,5,on_hold,
32023,0,on_hold,
6985,0,plan_to_watch,
21437,0,plan_to_watch,
31478,0,completed,
32867,0,completed,
11103,0,plan_to_watch,
33475,0,completed,
1689,0,plan_to_watch,
36828,0,watching,
12293,0,completed,
5356,0,plan_to_watch,
4535,0,plan_to_watch,
694,0,plan_to_watch,
21677,0,plan_to_watch,
232,0,plan_to_watch,
9539,0,completed,
27815,2,dropped,
31196,0,plan_to_watch,
23991,0,plan_to_watch,
13145,0,completed,
21729,0,completed,
15611,0,completed,
10012,0,plan_to_watch,
6280,0,plan_to_watch,
