anime_id,score,watching_status,watched_episodes
20707,0,completed,
7669,0,completed,
8481,0,completed,
4469,0,completed,
454,0,completed,
299,0,completed,
9332,0,completed,
873,0,completed,
48,0,completed,
298,6,completed,
1487,0,completed,
29978,0,completed,
1583,7,completed,
3234,0,completed,
28761,0,completed,
3914,7,completed,
1901,8,completed,
6682,3,completed,
29347,0,completed,
300,5,completed,
1225,0,completed,
38101,0,completed,
13971,0,completed,
41457,0,plan_to_watch,
32998,5,completed,
33964,0,completed,
34777,0,completed,
5447,0,completed,
304,0,plan_to_watch,
306,0,on_hold,
25397,2,completed,
12291,6,completed,
22419,0,completed,
35212,0,completed,
1292,6,completed,
13709,6,completed,
27939,0,completed,
4970,6,completed,
32977,0,completed,
36904,0,completed,
37985,0,completed,
34881,4,completed,
6535,0,completed,
5053,6,completed,
13053,0,completed,
31580,3,completed,
30123,5,completed,
31173,0,completed,
31483,0,completed,
283,0,on_hold,
8713,0,completed,
2688,7,completed,
25241,0,completed,
22199,3,completed,
47,8,completed,
16201,6,completed,
22729,0,on_hold,
34350,0,completed,
37143,0,completed,
2225,7,completed,
9547,7,completed,
22147,0,completed,
30206,0,completed,
30056,0,completed,
49938,0,plan_to_watch,
15085,0,completed,
2356,0,completed,
10516,0,completed,
6547,3,completed,
10067,0,completed,
9062,0,completed,
2832,0,completed,
2333,7,completed,
7610,5,completed,
9989,5,completed,
15039,5,completed,
11111,3,completed,
20365,0,completed,
24833,3,completed,
30654,3,completed,
28405,0,completed,
19759,0,completed,
32863,0,completed,
15423,0,completed,
21995,5,completed,
9919,5,completed,
11737,0,completed,
11266,0,completed,
33506,4,completed,
34465,0,completed,
7193,9,completed,
6164,5,completed,
6950,0,completed,
38753,0,watching,
1961,0,completed,
1488,0,completed,
284,7,completed,
285,0,plan_to_watch,
36701,0,completed,
477,7,completed,
962,0,plan_to_watch,
2563,0,completed,
33564,0,completed,
1762,0,completed,
28249,4,completed,
1497,0,completed,
1205,0,completed,
2402,8,completed,
2921,8,completed,
5168,0,completed,
971,7,completed,
5311,5,completed,
8475,0,completed,
1370,0,completed,
1550,6,completed,
9163,0,completed,
9164,0,completed,
9165,0,completed,
9166,0,completed,
586,0,plan_to_watch,
104,6,watching,
31687,0,completed,
32827,0,completed,
2251,7,completed,
3901,0,completed,
12145,4,completed,
25965,4,completed,
26017,0,completed,
25967,4,completed,
28805,8,completed,
5081,8,completed,
34443,6,completed,
39555,6,completed,
2156,4,completed,
7334,4,completed,
10330,4,completed,
5337,4,completed,
7674,8,completed,
10030,8,completed,
12365,8,completed,
15711,0,completed,
288,4,completed,
1669,4,completed,
1668,4,completed,
36649,7,completed,
22789,7,completed,
1589,7,completed,
67,7,completed,
4094,0,completed,
4458,0,completed,
28433,0,completed,
20543,0,completed,
57,8,completed,
9513,0,completed,
10479,0,completed,
9120,0,completed,
12561,0,completed,
32379,3,completed,
34055,3,completed,
35009,0,completed,
10218,7,completed,
12113,6,completed,
12115,7,completed,
31049,3,completed,
31904,3,completed,
530,0,completed,
14751,0,completed,
740,0,completed,
532,0,completed,
996,0,completed,
20787,3,completed,
34572,3,on_hold,
1520,7,completed,
2213,6,completed,
4070,0,completed,
889,7,completed,
4901,0,completed,
1519,0,completed,
12079,0,completed,
36308,0,completed,
269,6,completed,
1686,0,completed,
4835,0,completed,
8247,0,completed,
762,0,completed,
834,0,completed,
34618,0,completed,
10490,1,completed,
405,7,completed,
2142,5,completed,
4197,5,completed,
1050,5,completed,
30143,0,completed,
31043,5,completed,
526,7,completed,
31964,5,completed,
33486,5,completed,
36456,4,completed,
9907,0,completed,
369,8,completed,
37451,0,plan_to_watch,
35072,0,completed,
34566,3,on_hold,
28755,3,completed,
32365,0,completed,
15605,2,completed,
14345,5,completed,
41468,5,completed,
1689,7,completed,
2827,5,completed,
5116,0,completed,
388,0,on_hold,
2116,7,completed,
1614,7,completed,
232,0,on_hold,
4419,7,completed,
4418,6,completed,
4383,7,completed,
7164,0,completed,
17076,0,completed,
28833,3,completed,
44511,0,watching,
28999,4,completed,
5449,0,completed,
29947,0,completed,
10800,7,completed,
2981,6,completed,
40385,0,completed,
7354,0,completed,
2881,0,completed,
59,6,completed,
23191,0,completed,
5869,0,completed,
1675,0,completed,
20479,0,completed,
32932,0,completed,
60,0,plan_to_watch,
7621,0,completed,
14741,0,completed,
16934,0,completed,
18671,0,completed,
38409,7,completed,
38410,0,completed,
11867,0,completed,
34382,0,completed,
1470,0,plan_to_watch,
2167,3,completed,
4181,3,completed,
1818,8,completed,
2754,0,completed,
69,6,completed,
5032,7,completed,
1575,4,completed,
2904,4,completed,
6768,0,completed,
2124,0,completed,
3506,0,completed,
10029,7,completed,
15037,1,completed,
1676,7,completed,
29957,0,completed,
1,9,completed,
17205,0,completed,
5,7,completed,
2722,6,completed,
2696,7,completed,
1661,0,plan_to_watch,
1352,7,completed,
42310,8,completed,
31050,0,completed,
1482,0,on_hold,
57334,0,watching,
16592,0,completed,
26349,5,completed,
29067,5,completed,
11843,6,completed,
2025,5,completed,
35849,4,completed,
15583,3,completed,
19163,3,completed,
32494,0,completed,
34513,0,completed,
51358,0,plan_to_watch,
974,7,completed,
6880,4,completed,
1535,6,completed,
2994,0,completed,
28223,5,completed,
6838,0,completed,
1826,5,completed,
6628,0,completed,
2164,8,completed,
13955,0,completed,
10375,0,completed,
3702,7,completed,
1726,3,completed,
2252,7,completed,
35120,8,completed,
2354,0,completed,
2355,0,completed,
17513,1,completed,
29974,1,completed,
552,6,completed,
1313,6,completed,
2961,0,completed,
1132,0,completed,
859,5,completed,
4712,0,completed,
40156,0,completed,
874,7,completed,
31163,0,plan_to_watch,
3499,0,completed,
424,7,watching,
29413,0,completed,
11783,0,completed,
16385,0,completed,
37982,0,completed,
38668,7,completed,
41053,0,completed,
37520,7,completed,
11471,0,completed,
5760,0,completed,
38691,0,on_hold,
223,7,completed,
56894,0,watching,
225,6,completed,
987,6,completed,
6033,5,completed,
22777,5,completed,
502,7,completed,
891,6,completed,
892,7,completed,
893,7,completed,
30694,4,completed,
36946,7,completed,
813,6,completed,
894,5,completed,
895,6,completed,
