anime_id,score,watching_status,watched_episodes
7669,0,on_hold,
6408,0,on_hold,
102,8,completed,
2156,10,completed,
5337,9,watching,
889,0,plan_to_watch,
4975,0,watching,
1482,10,completed,
61,10,completed,
17513,5,completed,
20919,5,completed,
1685,9,completed,
4443,9,completed,
3669,8,completed,
6062,9,completed,
4789,0,watching,
2924,9,completed,
226,10,completed,
376,9,completed,
6702,0,plan_to_watch,
6895,0,dropped,
270,8,completed,
5060,9,completed,
8479,0,completed,
934,10,completed,
1889,10,completed,
6064,9,completed,
3652,9,completed,
2899,9,completed,
9911,9,completed,
431,10,completed,
249,0,dropped,
9041,10,completed,
7054,9,completed,
10298,9,completed,
9366,0,plan_to_watch,
1192,8,completed,
143,0,watching,
6791,0,on_hold,
145,0,on_hold,
1604,0,watching,
275,7,completed,
1874,8,completed,
10679,9,completed,
521,7,completed,
1110,9,completed,
20,10,completed,
442,10,completed,
936,10,completed,
2144,10,completed,
1074,10,completed,
12979,0,watching,
10659,9,completed,
10075,10,completed,
761,10,completed,
2248,10,completed,
10686,10,completed,
1735,0,watching,
4134,10,completed,
2472,10,completed,
4437,10,completed,
6325,10,completed,
594,10,completed,
7367,9,completed,
622,9,completed,
1212,9,completed,
9587,8,completed,
2966,0,plan_to_watch,
5341,0,plan_to_watch,
6884,0,plan_to_watch,
6007,0,plan_to_watch,
853,0,watching,
8795,9,completed,
322,9,completed,
527,9,completed,
1564,9,completed,
2363,8,completed,
4793,8,completed,
4794,7,completed,
6555,8,completed,
5526,9,completed,
4910,9,completed,
7550,9,completed,
4792,8,completed,
4795,8,completed,
710,0,dropped,
1847,0,dropped,
2993,9,completed,
4214,9,completed,
45,10,completed,
10073,0,plan_to_watch,
199,9,completed,
154,9,completed,
3861,9,completed,
4581,0,plan_to_watch,
5034,0,plan_to_watch,
16498,8,completed,
7662,0,plan_to_watch,
1816,7,completed,
3470,10,completed,
3667,0,dropped,
6381,0,dropped,
1862,0,watching,
1532,0,watching,
513,8,completed,
4896,9,completed,
7568,8,completed,
4444,8,completed,
1195,9,completed,
1840,8,completed,
3712,9,completed,
5764,10,completed,
6489,6,completed,
