anime_id,score,watching_status,watched_episodes
12149,0,plan_to_watch,
16201,3,completed,
11111,0,plan_to_watch,
7647,8,completed,
56,0,plan_to_watch,
67,9,completed,
4094,0,dropped,
57,0,plan_to_watch,
10396,0,plan_to_watch,
889,8,completed,
269,7,completed,
1686,5,completed,
4835,3,completed,
11633,7,completed,
150,6,completed,
15605,5,completed,
4981,10,completed,
1598,0,plan_to_watch,
2167,1,completed,
1575,9,completed,
12685,6,completed,
2904,10,completed,
8142,0,plan_to_watch,
1,7,completed,
5,5,completed,
16355,0,dropped,
2025,8,completed,
4182,9,completed,
7338,6,completed,
6573,4,completed,
974,1,completed,
6880,0,plan_to_watch,
14353,10,completed,
1535,0,dropped,
28223,9,completed,
3702,9,completed,
2355,0,plan_to_watch,
6746,5,completed,
226,0,dropped,
790,0,dropped,
2759,0,plan_to_watch,
6702,0,dropped,
356,6,completed,
6922,7,completed,
10087,9,completed,
11741,9,completed,
426,0,plan_to_watch,
2952,5,completed,
1361,4,completed,
5178,0,plan_to_watch,
227,0,plan_to_watch,
9314,0,plan_to_watch,
5114,10,completed,
430,8,completed,
4725,0,plan_to_watch,
384,0,plan_to_watch,
1829,0,plan_to_watch,
16918,8,completed,
820,0,plan_to_watch,
2409,0,plan_to_watch,
245,0,dropped,
387,0,watching,
6895,7,completed,
13117,0,plan_to_watch,
13119,0,plan_to_watch,
11663,5,completed,
9065,7,completed,
13115,8,completed,
5060,0,on_hold,
1371,0,plan_to_watch,
934,0,plan_to_watch,
10408,9,completed,
431,8,completed,
136,0,plan_to_watch,
160,0,plan_to_watch,
11013,5,completed,
16317,8,completed,
228,0,plan_to_watch,
953,7,completed,
617,0,plan_to_watch,
636,0,dropped,
14467,2,completed,
1192,5,completed,
427,8,completed,
428,8,completed,
429,8,completed,
14713,8,completed,
18661,8,completed,
30709,0,plan_to_watch,
25681,9,completed,
2593,5,completed,
3782,4,completed,
16035,0,dropped,
6594,8,completed,
1604,0,on_hold,
572,5,completed,
33,0,dropped,
1486,0,plan_to_watch,
16782,7,completed,
4186,0,plan_to_watch,
31804,0,watching,
1032,0,plan_to_watch,
8129,8,completed,
10456,0,plan_to_watch,
3577,9,completed,
9834,10,completed,
1887,0,on_hold,
18115,0,dropped,
14513,5,completed,
10721,10,completed,
32438,0,watching,
4087,8,completed,
10620,0,dropped,
4151,0,plan_to_watch,
16067,0,plan_to_watch,
877,10,completed,
20,10,completed,
442,7,completed,
1074,5,completed,
12979,0,on_hold,
10075,8,completed,
761,4,completed,
2248,2,completed,
1735,9,watching,
4134,9,completed,
2472,4,completed,
8246,5,completed,
10589,8,completed,
13667,9,completed,
594,8,completed,
7367,7,completed,
1210,8,completed,
2017,0,plan_to_watch,
10161,6,completed,
7592,0,plan_to_watch,
1212,7,completed,
10500,0,plan_to_watch,
10178,0,plan_to_watch,
853,10,completed,
1034,5,completed,
2835,0,watching,
10588,0,plan_to_watch,
326,9,completed,
907,4,completed,
1492,0,plan_to_watch,
18413,5,completed,
14921,0,dropped,
6675,10,completed,
45,0,on_hold,
44,10,completed,
15775,0,on_hold,
957,6,completed,
205,9,completed,
19365,0,on_hold,
7588,0,plan_to_watch,
2605,0,dropped,
6974,0,plan_to_watch,
1827,8,completed,
4021,0,dropped,
199,0,plan_to_watch,
5355,0,plan_to_watch,
154,8,completed,
3420,7,completed,
2216,0,on_hold,
16498,0,dropped,
169,4,completed,
13125,9,completed,
4810,0,plan_to_watch,
440,8,completed,
3588,5,completed,
20057,9,completed,
23327,8,completed,
198,0,plan_to_watch,
9253,0,plan_to_watch,
16524,8,completed,
19211,8,completed,
849,0,plan_to_watch,
11757,3,completed,
6162,0,plan_to_watch,
620,0,plan_to_watch,
8311,0,plan_to_watch,
2001,9,completed,
513,0,plan_to_watch,
1587,0,plan_to_watch,
2158,0,plan_to_watch,
1822,0,plan_to_watch,
9941,10,completed,
12017,0,plan_to_watch,
1980,7,completed,
6,0,plan_to_watch,
177,7,completed,
5365,0,dropped,
10321,0,dropped,
16742,7,completed,
6918,0,dropped,
1562,0,plan_to_watch,
10216,0,plan_to_watch,
392,0,plan_to_watch,
14075,0,plan_to_watch,
