anime_id,score,watching_status,watched_episodes
7669,0,plan_to_watch,
299,0,plan_to_watch,
873,0,plan_to_watch,
48,0,plan_to_watch,
6682,0,plan_to_watch,
32998,0,plan_to_watch,
9776,0,plan_to_watch,
306,0,plan_to_watch,
33337,0,plan_to_watch,
11759,8,watching,
13939,0,plan_to_watch,
13859,0,plan_to_watch,
1292,0,plan_to_watch,
2041,6,completed,
15061,0,plan_to_watch,
101,0,plan_to_watch,
17082,0,plan_to_watch,
31580,10,completed,
33253,9,completed,
30123,0,watching,
283,0,plan_to_watch,
22199,9,plan_to_watch,
25013,0,plan_to_watch,
47,8,completed,
16201,0,plan_to_watch,
22729,8,completed,
27655,9,completed,
31588,9,completed,
2225,0,plan_to_watch,
8676,0,plan_to_watch,
9117,0,plan_to_watch,
11235,0,plan_to_watch,
12669,0,plan_to_watch,
9925,0,plan_to_watch,
22147,9,completed,
30206,0,plan_to_watch,
30056,5,completed,
3359,0,plan_to_watch,
1998,0,plan_to_watch,
6547,7,watching,
27911,0,plan_to_watch,
2333,0,plan_to_watch,
9875,0,plan_to_watch,
9989,10,completed,
15039,0,plan_to_watch,
11433,10,completed,
23447,9,completed,
11111,9,completed,
20365,6,completed,
11701,10,completed,
24833,0,plan_to_watch,
9919,0,plan_to_watch,
33506,0,plan_to_watch,
7193,0,plan_to_watch,
15133,0,dropped,
7647,0,watching,
16518,0,plan_to_watch,
12967,0,plan_to_watch,
284,0,plan_to_watch,
11697,0,plan_to_watch,
285,0,plan_to_watch,
3297,0,watching,
1079,0,plan_to_watch,
28249,9,completed,
31821,9,completed,
31128,7,completed,
1205,8,completed,
3401,8,completed,
13863,0,plan_to_watch,
37171,0,plan_to_watch,
6166,0,plan_to_watch,
1370,0,plan_to_watch,
586,0,plan_to_watch,
104,0,plan_to_watch,
2789,7,completed,
4667,7,completed,
32827,0,completed,
8220,4,completed,
2251,10,completed,
3901,9,completed,
28805,0,watching,
5081,9,watching,
2156,8,completed,
5337,9,plan_to_watch,
7674,0,plan_to_watch,
16211,0,plan_to_watch,
1576,0,plan_to_watch,
288,7,completed,
36649,0,plan_to_watch,
373,0,plan_to_watch,
22789,9,completed,
1589,0,watching,
67,0,plan_to_watch,
579,0,plan_to_watch,
37483,0,plan_to_watch,
15795,0,plan_to_watch,
57,0,plan_to_watch,
9513,6,on_hold,
12113,8,completed,
530,7,completed,
740,6,completed,
531,6,completed,
532,6,completed,
996,3,completed,
20787,8,completed,
34572,0,plan_to_watch,
889,10,completed,
8440,5,completed,
1519,10,completed,
7059,0,plan_to_watch,
11285,5,completed,
269,9,completed,
1686,10,completed,
2889,10,completed,
4835,8,completed,
8247,10,completed,
762,9,completed,
834,9,completed,
11633,0,plan_to_watch,
2142,0,plan_to_watch,
50183,8,completed,
998,0,plan_to_watch,
8939,7,completed,
31964,8,completed,
33486,9,completed,
36456,0,plan_to_watch,
38408,0,plan_to_watch,
10719,0,plan_to_watch,
1690,0,plan_to_watch,
21405,10,completed,
24913,10,completed,
37451,0,plan_to_watch,
4177,0,plan_to_watch,
11241,8,completed,
22433,0,plan_to_watch,
33080,0,plan_to_watch,
1536,0,plan_to_watch,
13169,0,plan_to_watch,
1689,10,completed,
10163,0,plan_to_watch,
12293,0,plan_to_watch,
5356,0,plan_to_watch,
694,0,plan_to_watch,
388,0,plan_to_watch,
232,8,completed,
10012,0,plan_to_watch,
1049,0,plan_to_watch,
3087,0,plan_to_watch,
30091,6,dropped,
28999,0,plan_to_watch,
10800,0,plan_to_watch,
2813,8,completed,
37623,7,completed,
2881,0,plan_to_watch,
1675,6,dropped,
3035,0,plan_to_watch,
3764,0,plan_to_watch,
13349,0,plan_to_watch,
14741,0,plan_to_watch,
2167,0,plan_to_watch,
4181,0,plan_to_watch,
1818,0,plan_to_watch,
1575,0,plan_to_watch,
2904,0,plan_to_watch,
11703,0,plan_to_watch,
8142,0,plan_to_watch,
14317,0,plan_to_watch,
10029,10,completed,
1,10,completed,
17205,7,completed,
5,0,plan_to_watch,
4037,8,completed,
5941,0,plan_to_watch,
22839,9,completed,
15109,0,plan_to_watch,
31050,8,completed,
1678,0,plan_to_watch,
62,0,plan_to_watch,
1482,0,plan_to_watch,
7081,0,plan_to_watch,
11843,10,completed,
12893,10,completed,
8915,0,plan_to_watch,
17121,8,completed,
2025,0,plan_to_watch,
7338,0,plan_to_watch,
15583,0,plan_to_watch,
6880,0,plan_to_watch,
292,0,plan_to_watch,
14353,9,completed,
34497,0,plan_to_watch,
1535,0,plan_to_watch,
28223,10,completed,
1826,0,plan_to_watch,
24031,9,completed,
2164,0,plan_to_watch,
5177,0,plan_to_watch,
3702,0,plan_to_watch,
16512,0,plan_to_watch,
552,8,completed,
1313,8,completed,
41074,0,plan_to_watch,
2397,8,completed,
38088,0,plan_to_watch,
1132,8,completed,
8624,0,plan_to_watch,
10155,0,plan_to_watch,
1151,0,plan_to_watch,
2814,8,completed,
21743,0,plan_to_watch,
37520,0,plan_to_watch,
2950,0,plan_to_watch,
30346,0,plan_to_watch,
11705,0,plan_to_watch,
225,6,completed,
502,8,completed,
2520,8,completed,
30694,0,plan_to_watch,
813,10,completed,
894,7,completed,
895,6,completed,
5197,0,plan_to_watch,
2819,0,plan_to_watch,
23333,7,completed,
31339,10,completed,
36480,0,plan_to_watch,
33032,8,completed,
38360,0,plan_to_watch,
28121,8,completed,
32887,0,plan_to_watch,
32801,0,plan_to_watch,
6746,9,completed,
8408,8,completed,
23199,8,completed,
27831,9,watching,
12035,0,plan_to_watch,
1928,0,plan_to_watch,
35551,5,completed,
4789,0,plan_to_watch,
2924,0,plan_to_watch,
2953,8,completed,
345,0,plan_to_watch,
226,8,on_hold,
1250,0,plan_to_watch,
790,0,plan_to_watch,
21167,0,plan_to_watch,
12471,0,plan_to_watch,
2759,0,plan_to_watch,
3784,0,plan_to_watch,
3167,0,plan_to_watch,
7465,0,plan_to_watch,
6055,0,plan_to_watch,
33047,0,plan_to_watch,
22297,9,completed,
28701,9,completed,
27821,9,completed,
10087,10,completed,
11741,9,completed,
2952,0,plan_to_watch,
408,0,plan_to_watch,
5178,0,plan_to_watch,
1299,0,plan_to_watch,
2553,0,plan_to_watch,
2623,0,plan_to_watch,
227,0,plan_to_watch,
5016,6,completed,
9314,0,plan_to_watch,
38680,0,plan_to_watch,
121,8,completed,
5114,10,watching,
7902,0,plan_to_watch,
6421,0,plan_to_watch,
908,8,completed,
664,9,completed,
430,9,completed,
9135,0,plan_to_watch,
32948,9,completed,
3367,0,plan_to_watch,
21821,0,plan_to_watch,
3215,0,plan_to_watch,
4725,0,plan_to_watch,
271,0,plan_to_watch,
2890,0,plan_to_watch,
13139,0,plan_to_watch,
2885,0,plan_to_watch,
25183,9,completed,
31561,4,completed,
239,0,plan_to_watch,
384,0,plan_to_watch,
23311,0,plan_to_watch,
18229,0,plan_to_watch,
21039,0,plan_to_watch,
28907,0,watching,
1829,9,completed,
23289,2,dropped,
8233,0,plan_to_watch,
240,0,plan_to_watch,
2508,0,plan_to_watch,
1813,0,plan_to_watch,
2815,7,completed,
2617,0,plan_to_watch,
16918,8,completed,
19363,8,completed,
12875,7,watching,
820,0,plan_to_watch,
15863,0,plan_to_watch,
589,0,plan_to_watch,
12163,0,plan_to_watch,
1490,0,plan_to_watch,
1441,0,plan_to_watch,
18411,0,plan_to_watch,
918,8,dropped,
19115,0,plan_to_watch,
23079,5,completed,
27631,0,watching,
