anime_id,score,watching_status,watched_episodes
6682,5,completed,
13971,7,completed,
9611,7,completed,
50,8,completed,
880,7,completed,
2198,7,completed,
3090,7,completed,
25397,8,completed,
32323,7,completed,
22199,8,completed,
4744,6,completed,
25013,6,completed,
8676,7,completed,
22147,9,completed,
6547,9,completed,
9989,9,completed,
24833,8,completed,
30654,9,completed,
9919,7,completed,
33506,7,completed,
18893,7,completed,
36882,8,completed,
28249,8,completed,
31821,8,completed,
6166,7,completed,
4999,7,completed,
36404,7,completed,
6347,7,completed,
8516,8,completed,
34572,8,watching,
269,6,completed,
31964,8,completed,
33486,8,completed,
36456,8,completed,
35262,0,plan_to_watch,
33929,0,plan_to_watch,
10719,9,completed,
14967,7,completed,
32866,7,completed,
14345,9,completed,
1689,7,completed,
2147,6,completed,
12293,7,completed,
17269,8,completed,
28999,8,completed,
4975,4,completed,
39523,9,completed,
21797,7,completed,
2167,6,completed,
4181,6,completed,
1575,6,completed,
2904,6,completed,
20031,4,completed,
15583,8,completed,
19163,8,completed,
36633,7,completed,
34497,9,completed,
1535,9,completed,
35823,5,completed,
38691,10,completed,
223,8,completed,
813,8,watching,
31339,8,completed,
28121,8,completed,
37347,0,plan_to_watch,
226,8,completed,
6702,8,completed,
22043,7,completed,
35972,0,watching,
34321,8,completed,
26057,0,plan_to_watch,
356,8,completed,
22297,6,completed,
28701,8,completed,
10087,7,completed,
18001,7,completed,
121,8,completed,
5114,9,completed,
32785,7,on_hold,
30544,8,completed,
31737,8,completed,
28907,9,completed,
31637,7,completed,
918,8,completed,
9969,8,completed,
15417,8,completed,
28977,0,watching,
14131,8,completed,
18617,7,completed,
37349,0,watching,
17895,10,completed,
17729,6,completed,
10793,9,completed,
13161,8,completed,
31859,7,completed,
20583,9,completed,
28891,7,completed,
15809,6,completed,
270,0,plan_to_watch,
5060,0,watching,
11617,9,completed,
24703,9,completed,
15451,9,completed,
8074,8,completed,
39468,8,completed,
31338,7,completed,
11061,8,completed,
15377,7,completed,
7088,8,completed,
25159,8,completed,
34542,0,plan_to_watch,
37497,0,watching,
9041,9,completed,
18247,8,completed,
37744,8,completed,
37210,7,completed,
35203,7,completed,
25429,7,completed,
14467,0,plan_to_watch,
5680,7,completed,
7791,6,completed,
7054,7,completed,
39112,9,completed,
37965,0,watching,
1691,7,completed,
36407,7,completed,
33,0,watching,
2581,6,completed,
3927,6,completed,
18679,6,completed,
34964,3,completed,
6045,8,completed,
32281,10,completed,
37475,9,watching,
34104,8,completed,
28851,0,plan_to_watch,
12175,0,completed,
30831,8,completed,
32937,8,completed,
8841,8,completed,
10790,8,completed,
237,0,watching,
28623,9,completed,
34712,6,completed,
11771,7,completed,
15051,7,completed,
19111,7,completed,
28013,9,completed,
24455,9,completed,
31741,8,completed,
18115,8,completed,
14513,8,completed,
9756,0,plan_to_watch,
20785,9,completed,
35062,6,completed,
33487,6,completed,
235,7,watching,
781,8,completed,
10620,6,completed,
30307,9,completed,
30757,5,on_hold,
9181,7,completed,
16067,7,completed,
23755,8,completed,
34577,6,completed,
20,8,completed,
1735,5,completed,
34658,0,plan_to_watch,
31404,7,completed,
18897,6,completed,
27787,5,completed,
19815,9,completed,
21,10,watching,
31490,8,completed,
12859,9,completed,
2107,7,completed,
30276,9,completed,
31704,8,completed,
25099,8,completed,
29803,8,completed,
35073,8,completed,
37675,9,completed,
34161,8,completed,
26243,8,completed,
28927,7,completed,
27775,7,completed,
527,7,completed,
1564,10,completed,
1565,8,completed,
528,7,completed,
1121,7,completed,
2847,7,completed,
4026,7,completed,
16680,6,completed,
19291,7,completed,
4793,6,completed,
20159,8,completed,
34300,8,completed,
36318,6,completed,
38528,7,completed,
33926,9,completed,
37078,7,completed,
37202,0,watching,
23309,7,completed,
30296,10,completed,
34561,7,completed,
31240,6,completed,
28497,6,completed,
32951,7,completed,
2993,9,completed,
4214,8,completed,
23277,8,completed,
30727,5,completed,
30749,8,completed,
13759,8,completed,
2406,6,watching,
24,0,on_hold,
22663,8,completed,
22877,7,completed,
199,7,completed,
2104,7,completed,
355,0,on_hold,
34240,10,completed,
36316,5,completed,
23273,9,completed,
16498,9,completed,
25777,9,completed,
35760,8,completed,
23233,9,completed,
30363,9,completed,
8337,0,plan_to_watch,
28171,8,completed,
32282,7,completed,
35788,8,completed,
36949,0,watching,
9561,8,completed,
32875,8,completed,
9930,10,completed,
3588,0,plan_to_watch,
32105,8,completed,
3470,7,completed,
9253,8,completed,
18277,9,completed,
33286,7,completed,
5681,7,completed,
11757,8,completed,
21881,7,completed,
31765,7,completed,
36474,0,watching,
20021,7,completed,
24133,7,completed,
35790,7,watching,
10702,7,completed,
2001,4,completed,
37430,0,completed,
16870,9,completed,
3455,8,completed,
13663,9,completed,
28979,9,completed,
35000,8,completed,
22319,6,completed,
27899,6,completed,
16011,8,completed,
4224,7,completed,
10033,6,completed,
25157,9,completed,
33478,6,completed,
19151,6,completed,
37393,6,completed,
21085,9,completed,
36455,7,completed,
14813,7,completed,
23847,8,completed,
28677,8,completed,
1543,8,completed,
35507,7,completed,
481,7,completed,
482,8,completed,
1195,9,completed,
11319,8,completed,
1840,8,completed,
3712,7,completed,
37976,0,on_hold,
1692,6,completed,
