anime_id,score,watching_status,watched_episodes
2928,6,completed,
3269,9,completed,
4469,7,completed,
5525,0,watching,
244,0,plan_to_watch,
2225,9,completed,
3359,8,completed,
11111,3,completed,
7193,0,plan_to_watch,
7647,0,plan_to_watch,
66,0,on_hold,
67,9,completed,
9513,0,watching,
530,6,completed,
740,6,completed,
532,6,completed,
1239,6,completed,
996,6,completed,
889,7,completed,
7059,0,plan_to_watch,
269,7,completed,
1686,8,completed,
2889,9,completed,
834,9,completed,
2800,9,completed,
232,7,completed,
3841,0,on_hold,
59,7,completed,
1311,7,completed,
596,7,completed,
2274,9,completed,
2768,9,completed,
1818,5,completed,
1890,9,completed,
1575,10,completed,
1953,9,completed,
2904,0,on_hold,
2124,8,completed,
1482,10,completed,
34103,7,completed,
32189,6,completed,
33028,7,completed,
2025,8,completed,
4182,7,completed,
6573,0,watching,
6880,6,completed,
1535,10,completed,
2994,8,completed,
28223,7,completed,
1726,6,completed,
5593,10,completed,
6033,9,completed,
22777,8,completed,
30694,9,completed,
813,8,completed,
14837,8,completed,
25389,7,completed,
31339,8,completed,
6746,9,completed,
27833,6,watching,
4789,6,completed,
226,0,on_hold,
15,9,completed,
6702,0,watching,
356,8,completed,
6922,0,plan_to_watch,
317,10,completed,
2952,6,completed,
408,8,completed,
227,5,completed,
120,9,completed,
71,0,on_hold,
121,10,completed,
5114,10,completed,
6421,0,watching,
908,9,completed,
4725,0,plan_to_watch,
850,8,completed,
4353,5,completed,
5155,0,plan_to_watch,
918,10,watching,
20583,7,completed,
32935,7,completed,
28891,6,completed,
263,9,completed,
264,8,completed,
265,9,completed,
5258,8,completed,
19647,8,completed,
4551,0,plan_to_watch,
5835,0,plan_to_watch,
247,0,plan_to_watch,
3298,8,completed,
4713,0,plan_to_watch,
270,9,completed,
777,10,completed,
6904,9,completed,
934,0,watching,
1889,0,plan_to_watch,
2390,5,completed,
431,9,completed,
14719,8,completed,
20899,8,completed,
26055,10,completed,
31933,6,completed,
3092,10,completed,
4814,7,completed,
142,6,completed,
389,9,completed,
6594,0,plan_to_watch,
1604,8,completed,
6045,8,completed,
2927,0,dropped,
5678,5,completed,
146,0,plan_to_watch,
11771,8,completed,
16894,8,completed,
24415,9,completed,
31658,9,completed,
4898,0,watching,
6707,0,plan_to_watch,
251,0,watching,
1384,8,completed,
97,7,completed,
3057,8,completed,
2034,8,completed,
1887,0,on_hold,
2985,7,completed,
512,9,completed,
1912,0,plan_to_watch,
235,8,watching,
6467,8,completed,
21419,6,completed,
28479,9,completed,
1972,0,plan_to_watch,
10620,4,completed,
3656,0,watching,
19,9,watching,
4879,0,plan_to_watch,
3655,0,watching,
4081,0,watching,
597,9,completed,
2970,8,completed,
19815,7,completed,
1212,4,completed,
5040,0,plan_to_watch,
21,7,watching,
30276,9,completed,
853,9,completed,
5530,0,plan_to_watch,
10588,8,completed,
36023,7,watching,
3366,0,plan_to_watch,
4069,7,completed,
33255,8,completed,
957,0,on_hold,
2605,9,completed,
1217,8,completed,
154,7,completed,
3861,6,completed,
3420,9,completed,
100,9,completed,
2596,9,completed,
28171,8,completed,
32282,8,completed,
4722,0,plan_to_watch,
170,10,completed,
1816,0,completed,
3588,8,completed,
5226,0,plan_to_watch,
3470,9,completed,
341,0,plan_to_watch,
34152,6,completed,
849,0,on_hold,
3574,0,plan_to_watch,
11757,4,dropped,
2001,8,completed,
51,6,completed,
42249,9,completed,
523,9,completed,
27,0,on_hold,
177,8,completed,
969,0,watching,
807,9,completed,
4896,9,completed,
7568,0,watching,
3457,7,completed,
4752,2,dropped,
32899,0,watching,
1958,9,completed,
156,9,completed,
595,9,completed,
155,8,completed,
861,7,completed,
4548,0,plan_to_watch,
481,10,completed,
1894,9,completed,
1195,8,completed,
2404,8,completed,
