anime_id,score,watching_status,watched_episodes
41467,0,plan_to_watch,
49596,0,plan_to_watch,
49918,8,watching,
28755,7,completed,
44511,7,watching,
15583,7,completed,
19163,8,completed,
36633,6,completed,
41461,7,completed,
1535,10,completed,
11617,8,completed,
37999,0,plan_to_watch,
20,8,completed,
1735,9,completed,
2472,7,completed,
21,9,watching,
16498,8,completed,
35760,9,completed,
38524,8,completed,
40028,10,completed,
48583,9,completed,
50602,0,plan_to_watch,
16870,8,completed,
22319,9,completed,
27899,9,completed,
36511,8,completed,
37799,8,completed,
