anime_id,score,watching_status,watched_episodes
53,0,plan_to_watch,
394,0,plan_to_watch,
6709,0,plan_to_watch,
101,3,completed,
31580,6,completed,
33253,7,completed,
6547,0,on_hold,
15133,0,plan_to_watch,
20787,7,completed,
269,8,completed,
31043,10,completed,
34566,0,watching,
34382,0,plan_to_watch,
2167,8,completed,
4181,7,completed,
1575,10,completed,
17827,6,completed,
2025,8,completed,
15583,0,dropped,
6880,6,completed,
1535,8,completed,
8086,0,plan_to_watch,
223,9,completed,
225,5,completed,
6033,8,completed,
22777,7,completed,
813,9,completed,
28121,7,completed,
226,7,completed,
6702,8,completed,
22043,8,completed,
35972,0,plan_to_watch,
34662,6,watching,
34321,4,completed,
356,8,completed,
10087,9,completed,
11741,10,completed,
227,0,plan_to_watch,
8536,5,completed,
5114,8,completed,
30544,6,completed,
31737,4,completed,
8425,9,completed,
133,5,completed,
17729,7,completed,
3299,5,completed,
13161,0,plan_to_watch,
11617,7,completed,
24703,7,completed,
32215,6,completed,
15451,8,completed,
8074,8,completed,
20853,6,completed,
11005,0,plan_to_watch,
25159,0,plan_to_watch,
9041,8,completed,
18247,6,completed,
25429,7,completed,
35639,0,plan_to_watch,
24873,5,completed,
34933,8,completed,
144,3,completed,
1530,8,completed,
93,8,completed,
3229,0,plan_to_watch,
31798,0,dropped,
12175,7,completed,
18045,6,completed,
34934,7,completed,
11887,8,completed,
16001,8,completed,
30831,9,completed,
32937,9,completed,
11771,8,completed,
16894,6,completed,
22673,6,completed,
24415,8,completed,
32949,7,completed,
17247,0,plan_to_watch,
14833,0,plan_to_watch,
33487,6,completed,
14049,5,completed,
10397,8,completed,
13757,0,dropped,
10620,8,completed,
30307,6,completed,
2926,6,completed,
20,9,completed,
1735,8,completed,
12467,0,plan_to_watch,
31414,7,completed,
33102,5,completed,
33181,7,completed,
6324,7,completed,
21,9,watching,
23673,0,plan_to_watch,
8769,0,plan_to_watch,
19221,0,plan_to_watch,
9922,1,dropped,
8476,7,completed,
19369,0,plan_to_watch,
26243,8,completed,
28927,9,completed,
11179,8,completed,
27775,8,completed,
32360,0,dropped,
28497,0,plan_to_watch,
32951,6,completed,
23277,4,dropped,
30749,7,completed,
34102,0,plan_to_watch,
2216,6,completed,
35760,0,plan_to_watch,
1965,5,completed,
32105,6,completed,
8934,0,plan_to_watch,
18277,7,completed,
33286,0,on_hold,
11757,8,completed,
21881,7,completed,
31765,9,completed,
16417,0,dropped,
5734,0,dropped,
3594,5,completed,
4654,0,dropped,
8937,0,dropped,
16011,7,completed,
25157,8,completed,
33478,7,completed,
6956,0,plan_to_watch,
24405,6,completed,
14813,9,completed,
23847,10,completed,
1195,7,completed,
11319,6,completed,
1840,7,completed,
3712,6,completed,
