anime_id,score,watching_status,watched_episodes
35180,0,plan_to_watch,
36793,0,plan_to_watch,
38101,7,completed,
39783,7,completed,
32998,0,plan_to_watch,
49520,0,watching,
22199,7,completed,
47,0,plan_to_watch,
22729,0,plan_to_watch,
9989,0,plan_to_watch,
11111,0,plan_to_watch,
24833,7,completed,
33814,0,plan_to_watch,
36882,0,plan_to_watch,
6166,0,plan_to_watch,
43745,0,plan_to_watch,
2251,0,plan_to_watch,
6347,0,plan_to_watch,
36649,0,plan_to_watch,
20787,0,plan_to_watch,
34572,0,watching,
889,0,plan_to_watch,
31043,6,completed,
31964,7,watching,
34566,5,dropped,
14345,0,plan_to_watch,
44511,0,plan_to_watch,
28999,7,completed,
18671,0,plan_to_watch,
39175,0,plan_to_watch,
4181,0,plan_to_watch,
1818,0,plan_to_watch,
1575,8,completed,
1,0,watching,
2025,0,plan_to_watch,
35849,0,plan_to_watch,
38656,7,completed,
15583,7,completed,
6880,0,plan_to_watch,
1535,8,completed,
37982,9,completed,
501,0,plan_to_watch,
38691,7,completed,
40852,7,completed,
30694,8,completed,
39026,0,plan_to_watch,
28121,0,plan_to_watch,
32887,0,plan_to_watch,
32901,0,plan_to_watch,
6702,0,watching,
40206,0,plan_to_watch,
356,0,plan_to_watch,
227,0,plan_to_watch,
120,8,completed,
71,7,completed,
5114,0,watching,
1281,0,plan_to_watch,
30544,0,plan_to_watch,
239,0,plan_to_watch,
41710,0,plan_to_watch,
37349,8,completed,
27631,0,plan_to_watch,
17895,8,completed,
34279,0,plan_to_watch,
13161,0,watching,
20583,8,completed,
263,0,watching,
32981,0,plan_to_watch,
15809,7,completed,
5630,7,completed,
40938,0,plan_to_watch,
11617,9,completed,
8074,9,completed,
42897,7,completed,
431,7,completed,
136,8,completed,
11061,8,completed,
40842,0,watching,
914,0,plan_to_watch,
37210,7,completed,
40748,8,completed,
48561,6,completed,
48316,9,completed,
7054,7,completed,
40750,10,completed,
34933,8,completed,
8525,0,plan_to_watch,
43969,8,completed,
32491,0,plan_to_watch,
40839,9,completed,
6594,0,plan_to_watch,
45613,0,watching,
39326,8,completed,
38000,7,completed,
40456,8,completed,
32281,8,completed,
36098,8,completed,
41379,0,plan_to_watch,
22535,8,completed,
9260,8,completed,
31757,8,completed,
31758,8,completed,
28851,0,plan_to_watch,
48926,7,completed,
30831,6,completed,
28623,8,completed,
34544,8,completed,
11771,7,completed,
18153,0,plan_to_watch,
17265,0,plan_to_watch,
1887,0,plan_to_watch,
24455,6,completed,
22097,0,plan_to_watch,
20785,7,completed,
40496,7,completed,
33487,8,completed,
51498,0,plan_to_watch,
8460,0,plan_to_watch,
10620,0,plan_to_watch,
32182,0,plan_to_watch,
17074,0,plan_to_watch,
2246,0,plan_to_watch,
164,0,completed,
30307,5,completed,
9181,6,on_hold,
39535,8,completed,
20,8,completed,
1735,10,completed,
15689,8,completed,
18897,6,completed,
19815,7,completed,
46102,0,plan_to_watch,
21,0,watching,
30276,8,completed,
28297,0,plan_to_watch,
8769,0,plan_to_watch,
14749,7,completed,
38483,7,completed,
40834,8,completed,
29803,4,dropped,
10739,0,plan_to_watch,
22135,0,plan_to_watch,
37345,5,completed,
13601,0,plan_to_watch,
32360,7,completed,
30296,8,completed,
31240,8,completed,
30015,8,watching,
23277,9,completed,
30727,0,plan_to_watch,
36885,9,completed,
48761,5,completed,
33255,0,watching,
32542,0,watching,
13759,0,plan_to_watch,
205,0,plan_to_watch,
37450,10,completed,
53129,0,plan_to_watch,
38329,10,completed,
8675,0,plan_to_watch,
47790,0,completed,
339,0,plan_to_watch,
23273,8,completed,
44074,0,plan_to_watch,
48415,0,watching,
29786,0,plan_to_watch,
44037,0,plan_to_watch,
38659,0,plan_to_watch,
30736,0,plan_to_watch,
16498,9,completed,
40028,7,completed,
48583,10,completed,
23233,7,completed,
40586,7,completed,
48736,8,completed,
12783,0,watching,
50265,8,completed,
9253,9,completed,
14289,0,plan_to_watch,
849,0,plan_to_watch,
11757,7,completed,
36470,8,completed,
12445,0,plan_to_watch,
35790,8,completed,
40356,5,watching,
38826,0,plan_to_watch,
37430,0,plan_to_watch,
41353,6,completed,
22319,7,completed,
42249,7,completed,
50273,0,watching,
4224,7,completed,
25157,7,completed,
37521,7,completed,
37987,0,plan_to_watch,
35968,7,completed,
41094,7,completed,
14813,8,completed,
39547,8,completed,
23847,8,completed,
28677,8,completed,
35507,9,completed,
392,0,plan_to_watch,
50175,0,watching,
14075,0,plan_to_watch,
