anime_id,score,watching_status,watched_episodes
40679,0,plan_to_watch,
38101,9,completed,
39783,9,completed,
37403,7,completed,
24833,0,plan_to_watch,
49052,8,completed,
36882,8,completed,
40507,8,completed,
34572,9,completed,
269,9,completed,
41467,9,completed,
53998,9,completed,
56784,0,watching,
49596,7,completed,
54865,0,watching,
31964,8,completed,
33486,8,completed,
36456,8,completed,
38408,8,completed,
41587,8,completed,
49918,8,completed,
54789,0,plan_to_watch,
34566,1,dropped,
28755,1,completed,
53439,7,completed,
44511,7,completed,
42310,9,completed,
57334,0,watching,
35849,8,completed,
15583,6,completed,
19163,6,completed,
36633,7,completed,
41461,8,completed,
52196,0,on_hold,
1535,0,dropped,
38691,8,completed,
48549,0,plan_to_watch,
40852,7,completed,
38671,7,completed,
40956,7,completed,
51818,0,plan_to_watch,
6702,0,watching,
22043,0,plan_to_watch,
35972,0,plan_to_watch,
34280,5,completed,
39463,0,plan_to_watch,
37349,7,completed,
17895,8,completed,
37105,9,completed,
20583,7,completed,
32935,7,completed,
28891,7,completed,
54362,0,dropped,
11617,7,completed,
24703,7,completed,
15451,7,completed,
8074,5,completed,
42897,9,completed,
11061,8,completed,
12189,8,completed,
13469,6,completed,
15059,9,completed,
22507,9,completed,
185,9,completed,
18,9,completed,
186,9,completed,
187,9,completed,
46569,7,completed,
14719,5,completed,
20899,7,completed,
26055,8,completed,
31933,8,completed,
37991,8,completed,
48661,7,completed,
51367,7,completed,
40748,9,completed,
48561,9,completed,
51009,8,completed,
5680,0,plan_to_watch,
48316,8,completed,
54595,9,completed,
37999,7,completed,
43608,7,completed,
40591,7,completed,
43609,6,completed,
40750,0,dropped,
34933,0,dropped,
48675,0,dropped,
43969,0,on_hold,
40839,6,completed,
42963,0,plan_to_watch,
45613,0,dropped,
18679,8,completed,
38000,7,completed,
40456,7,completed,
55701,0,plan_to_watch,
51019,7,completed,
47778,7,completed,
32281,8,completed,
33206,0,dropped,
39247,0,plan_to_watch,
11887,8,completed,
30831,6,completed,
32937,6,completed,
49458,9,completed,
11771,9,completed,
16894,9,completed,
24415,9,completed,
31658,9,completed,
56923,0,on_hold,
48418,0,plan_to_watch,
40496,7,completed,
33487,6,completed,
51498,7,completed,
55813,0,on_hold,
50695,8,completed,
57559,0,watching,
39535,9,completed,
45576,9,completed,
23755,7,completed,
35946,6,completed,
41491,0,plan_to_watch,
34577,7,completed,
39701,7,completed,
31722,7,completed,
20,7,completed,
1735,9,completed,
21,0,watching,
50410,0,plan_to_watch,
30276,5,completed,
34134,0,on_hold,
52299,8,completed,
29803,8,completed,
35073,8,completed,
37675,8,completed,
48895,7,completed,
26243,8,completed,
28927,8,completed,
27775,9,completed,
31240,8,completed,
39587,8,completed,
42203,8,completed,
54857,0,watching,
32951,6,completed,
2993,0,dropped,
50185,8,completed,
37450,4,completed,
47161,0,on_hold,
16498,9,completed,
25777,9,completed,
35760,9,completed,
38524,9,completed,
40028,9,completed,
48583,9,completed,
30,7,completed,
28171,6,completed,
40902,8,completed,
32282,7,completed,
35788,7,completed,
39940,7,completed,
48736,8,completed,
50265,6,completed,
47194,0,plan_to_watch,
35790,8,completed,
40356,8,completed,
40357,8,completed,
53393,0,dropped,
38826,8,completed,
37430,7,completed,
39551,8,completed,
41487,8,completed,
16870,6,completed,
42249,9,completed,
41389,7,completed,
50307,0,plan_to_watch,
4224,8,completed,
58059,6,completed,
41226,6,completed,
54900,0,on_hold,
35968,7,completed,
14813,6,completed,
39547,0,plan_to_watch,
23847,0,on_hold,
35507,8,completed,
51096,0,on_hold,
32995,6,completed,
54112,0,dropped,
