anime_id,score,watching_status,watched_episodes
52034,9,completed,
55791,0,plan_to_watch,
38101,0,completed,
39790,10,completed,
5081,0,completed,
34618,0,completed,
54309,0,plan_to_watch,
47917,9,completed,
31964,0,completed,
33486,0,completed,
36456,0,completed,
36896,0,completed,
52578,0,completed,
38186,0,completed,
40004,8,completed,
28999,0,completed,
34382,7,completed,
31636,9,completed,
35849,0,completed,
37982,0,completed,
30694,0,completed,
813,0,completed,
25389,0,completed,
28121,8,completed,
37347,8,completed,
40454,9,completed,
47164,0,plan_to_watch,
53111,0,plan_to_watch,
32901,0,completed,
50425,0,plan_to_watch,
52214,0,plan_to_watch,
27989,10,completed,
31988,10,completed,
39894,10,completed,
40938,6,completed,
8074,0,plan_to_watch,
37614,8,completed,
40842,6,completed,
35413,8,completed,
37210,9,completed,
35203,0,completed,
51632,0,dropped,
42994,0,plan_to_watch,
14719,0,completed,
20899,0,completed,
31933,0,completed,
37991,0,completed,
37999,0,completed,
43608,9,completed,
40591,0,completed,
43969,5,completed,
40839,0,completed,
42963,0,plan_to_watch,
45613,0,plan_to_watch,
18679,0,completed,
54714,10,completed,
33206,0,completed,
55996,0,plan_to_watch,
50631,0,plan_to_watch,
51958,0,plan_to_watch,
30831,0,completed,
32937,0,completed,
45486,0,plan_to_watch,
32949,8,completed,
37587,0,plan_to_watch,
48633,0,plan_to_watch,
33489,0,plan_to_watch,
40879,0,completed,
48916,0,plan_to_watch,
15051,0,completed,
19111,0,completed,
32526,0,completed,
34973,0,completed,
37027,6,completed,
41169,0,dropped,
50203,0,plan_to_watch,
24997,0,completed,
42745,0,plan_to_watch,
9756,8,completed,
40571,10,completed,
49470,0,dropped,
48417,0,watching,
40496,0,completed,
51498,0,plan_to_watch,
31404,0,plan_to_watch,
31953,8,completed,
34914,0,completed,
53077,0,plan_to_watch,
18897,0,completed,
27787,0,completed,
19815,9,completed,
24991,7,completed,
33674,7,completed,
30276,0,completed,
34134,0,completed,
34392,0,completed,
36431,0,completed,
41364,0,completed,
51678,10,completed,
41899,6,completed,
19221,0,completed,
38483,8,completed,
40936,0,completed,
35484,0,completed,
50739,0,dropped,
48895,0,plan_to_watch,
27775,0,completed,
527,0,plan_to_watch,
39292,10,completed,
42670,10,completed,
210,0,on_hold,
31240,0,completed,
38414,0,completed,
36286,0,completed,
39921,0,completed,
39587,0,completed,
42203,9,completed,
54857,0,plan_to_watch,
51403,0,on_hold,
54760,0,plan_to_watch,
23277,8,completed,
30727,8,completed,
35338,10,completed,
36885,10,completed,
29317,10,completed,
20047,10,completed,
13759,10,completed,
37450,0,completed,
53129,0,plan_to_watch,
58426,0,plan_to_watch,
29786,0,completed,
48736,9,completed,
52991,10,completed,
51252,0,plan_to_watch,
50265,9,completed,
11757,0,completed,
21881,0,completed,
36474,0,completed,
39597,0,completed,
52480,0,plan_to_watch,
35790,0,completed,
40356,0,plan_to_watch,
53516,0,plan_to_watch,
54744,0,plan_to_watch,
47158,0,plan_to_watch,
41389,0,completed,
50307,0,completed,
41226,0,dropped,
37786,8,completed,
14813,0,completed,
39547,10,completed,
46431,0,completed,
18753,6,completed,
23847,0,completed,
28677,0,completed,
35507,8,completed,
51096,8,completed,
51180,0,watching,
37976,10,completed,
50159,0,plan_to_watch,
40174,10,completed,
