anime_id,score,watching_status,watched_episodes
48,6,completed,
11755,6,completed,
32601,7,dropped,
31646,8,completed,
35180,9,completed,
9624,6,completed,
7113,8,completed,
38101,7,completed,
39783,7,completed,
41457,8,completed,
32998,8,completed,
9776,8,completed,
25397,5,completed,
11759,9,completed,
13939,8,completed,
12291,0,plan_to_watch,
31790,5,dropped,
32977,8,watching,
37403,8,watching,
34881,7,completed,
53,8,completed,
101,8,completed,
3791,8,completed,
31580,8,completed,
22199,8,completed,
12149,8,completed,
14941,9,completed,
47,7,completed,
41433,7,completed,
19429,7,completed,
22729,7,completed,
27655,7,completed,
17901,8,completed,
31588,6,completed,
32828,8,completed,
22147,8,completed,
36800,6,completed,
6547,8,completed,
10067,8,completed,
9062,8,completed,
35834,8,completed,
3080,8,completed,
9989,9,completed,
11433,0,plan_to_watch,
11111,8,completed,
11701,8,completed,
24833,8,completed,
30654,9,completed,
21995,7,completed,
1051,8,completed,
9919,9,completed,
33506,8,completed,
7193,0,plan_to_watch,
18893,8,completed,
24919,8,completed,
38753,8,completed,
492,8,completed,
28249,8,completed,
31821,8,completed,
37171,8,completed,
6166,0,plan_to_watch,
38572,5,dropped,
66,9,completed,
659,6,completed,
38328,6,completed,
40930,6,dropped,
37525,6,completed,
2251,9,completed,
3901,9,completed,
28805,8,completed,
5081,8,completed,
7674,10,completed,
1576,0,plan_to_watch,
1669,5,completed,
34636,8,completed,
36649,8,completed,
22789,9,completed,
20543,6,completed,
39195,9,completed,
40935,8,completed,
36516,4,dropped,
10396,7,completed,
10218,8,completed,
12113,8,completed,
12115,8,completed,
27727,5,dropped,
13535,8,completed,
3446,7,completed,
14751,6,completed,
31733,8,completed,
20787,8,completed,
68,8,completed,
34572,5,dropped,
889,8,completed,
8440,8,completed,
4901,9,completed,
1519,9,completed,
12079,9,completed,
7059,6,completed,
11285,7,completed,
18767,4,dropped,
269,9,dropped,
4835,5,completed,
11633,7,completed,
10490,0,plan_to_watch,
58,0,on_hold,
40060,7,completed,
31043,8,completed,
31964,9,completed,
33486,9,completed,
36456,9,completed,
38408,8,completed,
41587,8,completed,
10719,9,completed,
14967,9,completed,
10897,7,completed,
21405,8,completed,
357,8,completed,
2131,8,completed,
38186,7,completed,
40004,8,completed,
369,0,plan_to_watch,
37451,6,completed,
8,8,completed,
4177,0,plan_to_watch,
32866,7,completed,
14345,8,completed,
17677,8,completed,
31478,7,completed,
32867,8,completed,
38003,8,completed,
12293,6,dropped,
17269,8,completed,
36934,8,watching,
232,7,completed,
33354,8,completed,
10012,8,completed,
6280,9,completed,
34525,6,completed,
28999,8,completed,
30485,6,dropped,
4975,4,completed,
35821,7,completed,
16157,7,completed,
14741,8,completed,
16934,8,completed,
15687,7,completed,
18671,7,completed,
34257,7,completed,
34382,7,dropped,
2167,9,completed,
4181,10,completed,
6351,9,completed,
4059,9,completed,
1818,9,completed,
32407,7,dropped,
34437,7,completed,
1575,10,completed,
12685,6,completed,
2904,9,completed,
11703,0,plan_to_watch,
8142,8,completed,
35756,8,completed,
38940,6,completed,
15037,8,completed,
1,9,completed,
5,9,completed,
25731,7,completed,
42310,9,completed,
1482,8,completed,
32370,8,completed,
31636,6,completed,
36049,6,completed,
6747,7,completed,
34103,8,completed,
32189,8,completed,
16592,7,completed,
26349,7,completed,
29067,7,completed,
11843,9,completed,
2025,9,completed,
7338,8,completed,
6573,8,completed,
35849,7,completed,
38656,7,completed,
15583,7,completed,
19163,6,completed,
32494,7,completed,
974,7,completed,
6880,8,completed,
14353,8,completed,
1535,9,completed,
28223,8,completed,
40056,8,completed,
33988,8,completed,
24031,8,completed,
2164,8,completed,
29589,6,dropped,
9379,0,plan_to_watch,
3702,8,completed,
1726,7,completed,
35120,8,completed,
552,8,completed,
1313,8,completed,
41074,6,watching,
2397,7,completed,
874,8,completed,
31163,7,completed,
31710,6,dropped,
10155,0,plan_to_watch,
21743,7,completed,
38668,9,completed,
37520,9,completed,
2950,0,plan_to_watch,
38691,9,completed,
40852,8,completed,
