anime_id,score,watching_status,watched_episodes
298,0,plan_to_watch,
101,10,watching,
3791,10,completed,
12967,10,watching,
109,10,on_hold,
5675,10,watching,
269,10,watching,
1686,10,plan_to_watch,
2889,10,plan_to_watch,
4835,0,plan_to_watch,
762,10,plan_to_watch,
834,10,plan_to_watch,
150,10,on_hold,
405,10,completed,
1536,10,plan_to_watch,
4981,10,plan_to_watch,
4975,10,plan_to_watch,
1675,10,on_hold,
2167,10,plan_to_watch,
1723,10,plan_to_watch,
4181,10,watching,
1818,10,plan_to_watch,
1575,10,plan_to_watch,
2904,0,plan_to_watch,
1,10,plan_to_watch,
966,7,on_hold,
1535,10,watching,
813,10,on_hold,
894,10,completed,
895,10,completed,
896,10,completed,
901,10,plan_to_watch,
905,10,completed,
5152,10,plan_to_watch,
393,10,plan_to_watch,
15,10,plan_to_watch,
1317,10,plan_to_watch,
6702,10,watching,
227,10,on_hold,
120,10,on_hold,
71,10,plan_to_watch,
73,10,plan_to_watch,
1015,10,completed,
72,10,plan_to_watch,
121,10,completed,
908,10,plan_to_watch,
664,10,plan_to_watch,
430,0,completed,
4725,10,watching,
850,10,watching,
384,10,completed,
395,10,completed,
1022,0,plan_to_watch,
129,0,plan_to_watch,
132,0,on_hold,
918,10,plan_to_watch,
2951,10,plan_to_watch,
336,10,plan_to_watch,
242,10,on_hold,
243,10,plan_to_watch,
245,10,on_hold,
411,10,on_hold,
134,10,plan_to_watch,
16,7,plan_to_watch,
270,10,completed,
777,10,watching,
379,0,plan_to_watch,
967,10,on_hold,
1019,10,on_hold,
431,10,completed,
1409,10,completed,
1410,10,completed,
468,10,plan_to_watch,
1230,10,watching,
249,10,on_hold,
452,0,on_hold,
450,0,on_hold,
451,0,on_hold,
449,0,on_hold,
3092,10,watching,
4814,0,plan_to_watch,
3701,10,plan_to_watch,
3958,10,plan_to_watch,
1530,10,plan_to_watch,
389,10,completed,
667,10,plan_to_watch,
1654,10,plan_to_watch,
1604,10,watching,
572,10,completed,
3464,10,plan_to_watch,
845,10,plan_to_watch,
274,10,on_hold,
2176,10,plan_to_watch,
96,10,on_hold,
2581,10,plan_to_watch,
43,10,plan_to_watch,
467,10,on_hold,
801,10,on_hold,
237,10,on_hold,
483,0,plan_to_watch,
4898,10,plan_to_watch,
5039,10,plan_to_watch,
1261,10,on_hold,
1013,0,plan_to_watch,
189,10,plan_to_watch,
1412,10,on_hold,
512,10,completed,
1912,10,plan_to_watch,
335,10,watching,
585,10,completed,
323,10,on_hold,
1696,10,on_hold,
20,10,completed,
442,10,completed,
936,10,on_hold,
2144,10,plan_to_watch,
1735,10,watching,
2472,10,plan_to_watch,
594,7,completed,
1210,10,watching,
1698,10,plan_to_watch,
5690,10,plan_to_watch,
6187,10,plan_to_watch,
3965,10,plan_to_watch,
4477,10,plan_to_watch,
584,10,watching,
21,10,watching,
4155,0,plan_to_watch,
853,10,plan_to_watch,
2783,10,watching,
527,10,on_hold,
1564,10,on_hold,
1565,10,on_hold,
528,10,completed,
1117,9,completed,
1119,7,completed,
1121,0,on_hold,
1122,7,completed,
1526,7,completed,
2363,7,on_hold,
1709,0,on_hold,
1538,10,watching,
208,10,completed,
209,10,on_hold,
165,10,plan_to_watch,
758,10,completed,
210,0,plan_to_watch,
45,10,plan_to_watch,
168,10,on_hold,
130,0,on_hold,
166,10,on_hold,
205,10,watching,
419,10,on_hold,
4021,10,watching,
199,10,completed,
339,10,plan_to_watch,
30,10,plan_to_watch,
32,10,plan_to_watch,
31,0,plan_to_watch,
2604,10,plan_to_watch,
152,10,watching,
5702,10,plan_to_watch,
3588,10,watching,
341,10,on_hold,
420,10,completed,
849,10,watching,
539,10,on_hold,
2001,10,plan_to_watch,
760,10,plan_to_watch,
448,10,plan_to_watch,
6169,0,plan_to_watch,
182,10,plan_to_watch,
513,10,completed,
566,10,plan_to_watch,
3974,10,plan_to_watch,
4654,10,plan_to_watch,
916,0,plan_to_watch,
1860,10,watching,
2683,10,plan_to_watch,
523,10,completed,
27,10,on_hold,
343,10,on_hold,
447,10,watching,
446,10,completed,
1024,10,plan_to_watch,
7,10,watching,
202,10,on_hold,
4415,10,watching,
861,10,plan_to_watch,
793,10,plan_to_watch,
1264,10,on_hold,
4548,10,watching,
392,10,on_hold,
882,10,plan_to_watch,
883,10,plan_to_watch,
1195,10,plan_to_watch,
1840,10,plan_to_watch,
3712,10,plan_to_watch,
5764,10,plan_to_watch,
