anime_id,score,watching_status,watched_episodes
5525,8,completed,
41380,9,completed,
44881,9,completed,
6682,8,completed,
36840,7,completed,
36793,9,completed,
37956,9,completed,
38101,10,completed,
39783,0,completed,
41457,8,completed,
32998,8,completed,
9776,8,completed,
11339,7,completed,
10737,9,completed,
35285,8,completed,
50,8,completed,
1003,7,completed,
304,7,completed,
880,7,completed,
3090,8,completed,
25397,9,completed,
11759,9,completed,
13939,7,completed,
37403,9,completed,
34881,10,completed,
32323,7,completed,
31580,8,completed,
33253,7,completed,
30123,9,completed,
31173,9,completed,
31483,8,completed,
22199,10,completed,
4744,9,completed,
25013,8,completed,
30370,8,completed,
41433,8,completed,
886,9,completed,
8676,9,completed,
11235,9,completed,
22147,9,completed,
6547,9,completed,
9989,9,completed,
11433,8,completed,
11111,8,completed,
24833,10,completed,
30654,10,completed,
33513,9,completed,
28405,9,completed,
19759,9,completed,
32863,9,completed,
9919,9,completed,
33506,8,completed,
15133,0,completed,
1327,8,completed,
18893,9,completed,
23627,9,completed,
24919,9,completed,
24921,9,completed,
16518,8,completed,
477,8,completed,
36882,10,completed,
40507,8,completed,
40239,8,completed,
52995,0,plan_to_watch,
40083,7,completed,
50916,8,completed,
40128,8,completed,
37171,7,completed,
6166,9,completed,
38572,10,completed,
971,9,completed,
4999,0,completed,
38328,9,completed,
37525,8,completed,
5081,9,completed,
34443,9,completed,
7334,8,completed,
10330,9,completed,
5337,9,completed,
7674,8,completed,
10030,8,completed,
12365,8,completed,
34636,6,completed,
39195,8,completed,
40935,9,completed,
9513,9,completed,
10396,9,completed,
50854,7,completed,
34055,9,completed,
12115,8,completed,
20787,9,completed,
68,10,completed,
34572,10,completed,
889,9,completed,
4901,8,completed,
1519,8,completed,
12079,9,completed,
7059,9,completed,
11285,9,completed,
269,10,completed,
11633,9,completed,
49596,0,plan_to_watch,
31964,7,completed,
33486,7,completed,
36456,8,completed,
38408,8,completed,
52578,8,completed,
10719,9,completed,
38186,9,completed,
40004,10,completed,
11241,9,completed,
48777,6,completed,
32867,7,completed,
40934,8,completed,
33475,10,completed,
12293,10,completed,
2116,9,completed,
36934,8,completed,
1614,9,completed,
37435,8,completed,
10578,9,completed,
44511,7,completed,
30091,8,completed,
28999,10,completed,
40960,9,completed,
10800,7,completed,
14397,8,completed,
37379,9,completed,
39523,7,completed,
14741,9,completed,
2167,7,completed,
4181,6,completed,
4059,7,completed,
1575,8,completed,
2904,8,completed,
11703,9,completed,
31147,8,completed,
32313,7,completed,
38940,8,completed,
1,9,completed,
25731,9,completed,
42310,8,completed,
31636,7,completed,
36049,8,completed,
17827,9,completed,
15325,9,completed,
29976,8,completed,
34830,8,completed,
35849,9,completed,
38656,9,completed,
41194,8,completed,
42423,9,completed,
15583,10,completed,
19163,10,completed,
22961,10,completed,
36633,10,completed,
41461,8,completed,
17641,10,completed,
6880,9,completed,
34497,10,completed,
