anime_id,score,watching_status,watched_episodes
7669,0,plan_to_watch,
8481,0,plan_to_watch,
6408,0,plan_to_watch,
5525,8,completed,
6682,7,completed,
101,9,completed,
713,8,completed,
4744,8,completed,
5112,7,completed,
886,7,completed,
8676,8,completed,
9925,8,completed,
6547,10,completed,
5342,0,plan_to_watch,
66,0,plan_to_watch,
6347,7,completed,
5081,9,completed,
7674,9,completed,
109,0,plan_to_watch,
68,8,completed,
7059,9,completed,
405,10,completed,
357,10,completed,
1689,0,plan_to_watch,
10163,9,completed,
5356,8,completed,
694,8,watching,
232,0,completed,
371,0,completed,
59,8,completed,
1219,0,plan_to_watch,
60,0,plan_to_watch,
2167,10,completed,
1723,8,completed,
4181,10,completed,
6351,10,completed,
4059,10,completed,
1818,0,completed,
1575,9,completed,
2904,9,watching,
982,0,plan_to_watch,
514,0,plan_to_watch,
61,9,completed,
2025,0,completed,
6573,0,completed,
6880,0,plan_to_watch,
1535,10,completed,
1726,9,completed,
10838,0,plan_to_watch,
223,8,completed,
225,7,completed,
813,8,completed,
9330,0,plan_to_watch,
4789,8,completed,
2924,10,completed,
226,10,completed,
790,0,completed,
1361,9,completed,
227,8,completed,
9314,9,completed,
125,10,completed,
4725,0,plan_to_watch,
384,9,completed,
240,8,watching,
918,0,plan_to_watch,
4872,9,completed,
8425,8,watching,
133,0,plan_to_watch,
3299,9,completed,
403,9,completed,
587,0,plan_to_watch,
5150,0,plan_to_watch,
6882,0,plan_to_watch,
2026,0,plan_to_watch,
4192,0,plan_to_watch,
8101,9,watching,
7062,0,plan_to_watch,
5630,0,plan_to_watch,
8074,10,completed,
934,10,completed,
1889,0,completed,
3652,10,completed,
2899,9,completed,
7230,0,plan_to_watch,
6992,0,plan_to_watch,
10079,9,completed,
1694,0,plan_to_watch,
821,0,plan_to_watch,
1230,0,plan_to_watch,
940,0,plan_to_watch,
228,9,completed,
863,0,plan_to_watch,
953,0,completed,
5680,10,completed,
9617,0,plan_to_watch,
7791,10,completed,
9734,10,completed,
9203,10,completed,
6862,10,completed,
7017,9,completed,
590,0,plan_to_watch,
8525,10,completed,
10080,10,completed,
3958,0,plan_to_watch,
144,9,completed,
1530,10,completed,
469,9,completed,
1604,7,completed,
3229,7,watching,
147,9,completed,
6045,0,plan_to_watch,
2927,8,watching,
486,10,watching,
634,9,completed,
8841,9,completed,
237,0,plan_to_watch,
5079,8,completed,
4898,0,plan_to_watch,
690,0,completed,
670,7,dropped,
1070,0,plan_to_watch,
189,0,plan_to_watch,
275,0,plan_to_watch,
1561,8,watching,
1887,9,completed,
4472,9,completed,
3654,8,completed,
3572,7,completed,
349,7,completed,
98,8,completed,
99,0,plan_to_watch,
860,8,completed,
10397,9,completed,
7590,10,completed,
9335,0,plan_to_watch,
330,10,completed,
2963,0,plan_to_watch,
3225,7,completed,
2931,0,plan_to_watch,
4879,0,plan_to_watch,
323,0,plan_to_watch,
457,0,plan_to_watch,
2926,0,completed,
20,8,completed,
1735,7,dropped,
622,0,plan_to_watch,
1210,9,completed,
10165,7,watching,
3467,9,completed,
6023,9,completed,
6512,10,completed,
6324,9,completed,
21,9,watching,
2385,8,completed,
9587,8,completed,
7769,8,completed,
7079,10,completed,
8769,9,completed,
10020,8,watching,
10108,0,plan_to_watch,
853,8,completed,
490,0,plan_to_watch,
11179,7,watching,
4136,9,completed,
3366,0,completed,
5682,8,completed,
527,8,completed,
710,0,plan_to_watch,
2993,10,completed,
4214,10,completed,
64,10,completed,
1719,10,completed,
65,10,completed,
5671,0,plan_to_watch,
2605,9,completed,
2476,9,completed,
3759,9,completed,
5940,0,plan_to_watch,
5909,9,completed,
8675,8,completed,
199,10,completed,
5507,0,plan_to_watch,
339,10,completed,
2104,0,plan_to_watch,
355,0,plan_to_watch,
5220,0,plan_to_watch,
4581,0,plan_to_watch,
789,0,plan_to_watch,
30,9,completed,
2923,0,plan_to_watch,
1965,9,watching,
5307,0,plan_to_watch,
3588,9,completed,
3667,0,plan_to_watch,
1568,0,plan_to_watch,
7311,9,completed,
849,10,completed,
4382,9,completed,
5734,10,completed,
3594,0,plan_to_watch,
567,8,completed,
10278,7,watching,
4033,0,plan_to_watch,
3455,10,completed,
5667,9,completed,
6213,0,plan_to_watch,
9063,0,plan_to_watch,
916,9,completed,
6211,10,completed,
1218,0,plan_to_watch,
523,9,completed,
4224,9,completed,
6,8,completed,
2129,8,completed,
177,7,completed,
969,7,completed,
4896,8,completed,
3457,0,completed,
202,8,completed,
6956,9,completed,
481,9,completed,
482,7,completed,
1894,7,completed,
6377,9,completed,
1195,9,completed,
1840,7,completed,
3712,7,completed,
3228,9,completed,
2404,9,completed,
3354,8,completed,
