anime_id,score,watching_status,watched_episodes
34881,8,completed,
30123,0,plan_to_watch,
31173,0,plan_to_watch,
22199,0,plan_to_watch,
36864,0,plan_to_watch,
41433,0,plan_to_watch,
22729,0,plan_to_watch,
27655,0,plan_to_watch,
34350,7,completed,
8676,0,plan_to_watch,
11235,0,plan_to_watch,
22147,0,plan_to_watch,
6547,0,plan_to_watch,
35427,0,plan_to_watch,
28249,8,completed,
9736,7,completed,
38328,0,watching,
6347,0,plan_to_watch,
7674,0,plan_to_watch,
32379,0,plan_to_watch,
34055,0,plan_to_watch,
34618,0,plan_to_watch,
31043,0,plan_to_watch,
31964,7,completed,
33486,9,completed,
36456,9,completed,
36896,9,completed,
39565,0,plan_to_watch,
10719,0,plan_to_watch,
14967,0,plan_to_watch,
1347,0,plan_to_watch,
12293,0,watching,
5356,0,plan_to_watch,
9539,0,watching,
37476,0,watching,
27815,0,plan_to_watch,
34077,0,plan_to_watch,
36022,0,plan_to_watch,
31196,0,plan_to_watch,
32802,0,plan_to_watch,
13145,0,plan_to_watch,
21729,0,plan_to_watch,
15611,0,plan_to_watch,
28999,0,plan_to_watch,
14741,0,plan_to_watch,
16934,0,plan_to_watch,
35608,0,plan_to_watch,
18671,0,plan_to_watch,
27601,0,plan_to_watch,
34257,0,plan_to_watch,
35883,0,plan_to_watch,
34382,7,completed,
1818,7,completed,
1575,0,plan_to_watch,
2904,0,plan_to_watch,
1,0,watching,
31636,7,completed,
17827,0,plan_to_watch,
6747,7,completed,
35849,0,on_hold,
15583,7,completed,
19163,7,completed,
36633,0,plan_to_watch,
28223,0,plan_to_watch,
33988,0,plan_to_watch,
35823,0,plan_to_watch,
38691,0,plan_to_watch,
40852,0,plan_to_watch,
39026,0,plan_to_watch,
28121,9,completed,
37347,0,plan_to_watch,
40454,0,plan_to_watch,
6746,7,completed,
27833,8,completed,
23199,8,completed,
27831,8,completed,
10260,0,plan_to_watch,
226,8,completed,
38671,0,plan_to_watch,
790,7,completed,
32901,7,completed,
36792,0,plan_to_watch,
2759,0,plan_to_watch,
3784,0,plan_to_watch,
3785,0,plan_to_watch,
6702,8,on_hold,
34662,0,dropped,
14829,7,completed,
27525,7,completed,
20509,7,completed,
31706,7,completed,
22297,8,completed,
28701,8,completed,
10087,9,completed,
11741,9,completed,
31376,8,completed,
18001,7,completed,
38680,0,plan_to_watch,
40417,0,plan_to_watch,
121,8,completed,
5114,8,watching,
33731,9,completed,
34280,7,completed,
32455,0,plan_to_watch,
1571,7,completed,
37349,0,plan_to_watch,
21431,0,plan_to_watch,
36028,0,plan_to_watch,
17895,0,plan_to_watch,
134,7,completed,
3231,8,completed,
4765,8,completed,
21681,0,plan_to_watch,
41911,0,plan_to_watch,
39030,0,plan_to_watch,
15809,0,plan_to_watch,
2026,0,plan_to_watch,
40610,0,plan_to_watch,
23269,8,completed,
270,7,completed,
777,0,watching,
27989,0,plan_to_watch,
11617,9,completed,
24703,9,completed,
15451,9,completed,
8074,0,plan_to_watch,
41006,0,plan_to_watch,
33948,0,plan_to_watch,
36884,8,completed,
37614,0,plan_to_watch,
20853,0,plan_to_watch,
38276,0,plan_to_watch,
39730,0,plan_to_watch,
12189,0,plan_to_watch,
13469,0,plan_to_watch,
7088,0,plan_to_watch,
40842,0,plan_to_watch,
35413,0,plan_to_watch,
185,0,watching,
468,8,completed,
37210,8,completed,
38472,0,plan_to_watch,
34012,7,completed,
35203,0,dropped,
14719,6,completed,
31405,0,plan_to_watch,
40748,0,plan_to_watch,
5680,7,completed,
7791,7,completed,
9734,7,completed,
37999,0,plan_to_watch,
40591,0,plan_to_watch,
42822,0,plan_to_watch,
40750,0,plan_to_watch,
40221,8,completed,
43969,0,plan_to_watch,
40839,0,plan_to_watch,
21511,7,completed,
35860,0,plan_to_watch,
572,0,plan_to_watch,
33089,8,completed,
37302,0,plan_to_watch,
33,0,plan_to_watch,
38000,0,plan_to_watch,
32281,0,plan_to_watch,
40595,0,plan_to_watch,
12031,0,plan_to_watch,
17389,0,plan_to_watch,
40682,0,plan_to_watch,
16732,8,completed,
22535,7,completed,
34104,7,completed,
33206,8,completed,
30831,9,completed,
32937,8,completed,
35241,0,plan_to_watch,
8841,0,plan_to_watch,
43,9,completed,
4672,8,completed,
28623,7,completed,
18153,0,plan_to_watch,
25015,0,plan_to_watch,
28675,0,plan_to_watch,
14349,0,plan_to_watch,
33489,0,plan_to_watch,
16353,0,plan_to_watch,
15051,0,plan_to_watch,
19111,0,plan_to_watch,
1887,7,completed,
39071,0,plan_to_watch,
34599,0,plan_to_watch,
18115,0,plan_to_watch,
14513,0,plan_to_watch,
9756,0,plan_to_watch,
20785,8,completed,
39196,0,plan_to_watch,
40571,0,plan_to_watch,
40496,0,plan_to_watch,
235,9,watching,
48483,6,completed,
10620,0,plan_to_watch,
35078,7,completed,
15315,0,plan_to_watch,
19,6,completed,
30307,8,completed,
32698,8,completed,
9181,9,completed,
323,0,plan_to_watch,
457,0,on_hold,
39535,0,plan_to_watch,
16067,0,plan_to_watch,
23755,9,completed,
34577,0,plan_to_watch,
39701,0,plan_to_watch,
20,8,completed,
1735,0,watching,
38924,0,watching,
31953,7,completed,
34914,7,completed,
1210,0,plan_to_watch,
19815,9,completed,
17549,7,completed,
23623,7,completed,
7592,0,plan_to_watch,
31980,7,completed,
30276,7,completed,
31143,7,completed,
2966,0,plan_to_watch,
5341,0,plan_to_watch,
41899,0,plan_to_watch,
32013,0,plan_to_watch,
38555,0,plan_to_watch,
437,0,plan_to_watch,
14407,0,plan_to_watch,
21473,0,plan_to_watch,
24543,0,plan_to_watch,
31149,0,plan_to_watch,
36023,0,plan_to_watch,
39292,0,plan_to_watch,
907,6,completed,
35240,7,completed,
13601,9,completed,
23281,8,completed,
39491,0,plan_to_watch,
40958,0,plan_to_watch,
13391,8,completed,
14921,7,completed,
34561,0,plan_to_watch,
31240,7,completed,
39587,0,plan_to_watch,
30015,0,plan_to_watch,
38006,0,plan_to_watch,
20709,7,completed,
23277,0,plan_to_watch,
17777,0,plan_to_watch,
34494,6,completed,
13759,0,plan_to_watch,
205,9,completed,
10073,7,completed,
10920,0,plan_to_watch,
8668,0,plan_to_watch,
1827,8,completed,
22877,0,plan_to_watch,
33836,6,completed,
37450,7,completed,
6973,4,completed,
339,7,completed,
38759,0,plan_to_watch,
23273,0,plan_to_watch,
3786,0,plan_to_watch,
16498,6,completed,
23233,0,plan_to_watch,
30,8,completed,
28171,0,plan_to_watch,
32282,0,plan_to_watch,
35788,0,plan_to_watch,
36949,0,plan_to_watch,
39940,0,plan_to_watch,
27441,0,plan_to_watch,
32105,0,plan_to_watch,
40870,0,plan_to_watch,
35847,0,plan_to_watch,
9253,10,completed,
30484,9,completed,
3667,0,plan_to_watch,
16524,9,completed,
849,0,plan_to_watch,
11757,8,completed,
36475,0,plan_to_watch,
21881,9,completed,
39597,0,plan_to_watch,
40540,0,plan_to_watch,
36943,0,plan_to_watch,
48556,0,watching,
16417,0,plan_to_watch,
13333,0,plan_to_watch,
35790,0,plan_to_watch,
26,0,plan_to_watch,
10278,0,plan_to_watch,
23587,0,plan_to_watch,
30344,0,plan_to_watch,
32174,0,plan_to_watch,
17437,0,plan_to_watch,
14835,0,plan_to_watch,
11889,0,plan_to_watch,
3455,8,completed,
13663,9,completed,
28979,9,completed,
31711,9,completed,
5667,8,completed,
35000,0,plan_to_watch,
38481,0,plan_to_watch,
4654,0,plan_to_watch,
8937,0,plan_to_watch,
36432,0,plan_to_watch,
22319,8,completed,
27899,8,completed,
37579,8,completed,
4224,0,plan_to_watch,
25157,8,completed,
34902,0,plan_to_watch,
38573,0,on_hold,
35249,7,completed,
32924,0,plan_to_watch,
41392,0,plan_to_watch,
1293,0,plan_to_watch,
41226,0,plan_to_watch,
37521,0,plan_to_watch,
33352,0,plan_to_watch,
37393,0,plan_to_watch,
21085,8,completed,
935,8,completed,
14813,0,plan_to_watch,
39547,0,plan_to_watch,
14355,0,plan_to_watch,
28677,6,completed,
32615,0,plan_to_watch,
