anime_id,score,watching_status,watched_episodes
48,0,plan_to_watch,
38101,7,completed,
39783,7,completed,
11759,8,completed,
101,0,plan_to_watch,
12149,0,on_hold,
34350,7,completed,
6547,8,completed,
11433,0,plan_to_watch,
11111,0,plan_to_watch,
14373,8,completed,
477,0,plan_to_watch,
3960,0,plan_to_watch,
8475,8,completed,
6347,8,completed,
8516,9,completed,
7870,6,completed,
9471,6,completed,
7805,4,completed,
288,8,completed,
10396,0,plan_to_watch,
11285,0,plan_to_watch,
6920,0,plan_to_watch,
269,10,completed,
8247,8,completed,
150,0,plan_to_watch,
31043,8,completed,
1690,0,plan_to_watch,
1450,0,plan_to_watch,
1689,7,completed,
30485,5,completed,
4975,0,plan_to_watch,
35821,7,completed,
59,8,completed,
60,9,completed,
14741,0,plan_to_watch,
32407,8,completed,
1575,0,on_hold,
11703,0,plan_to_watch,
16592,0,plan_to_watch,
2025,10,completed,
6573,8,completed,
15583,7,completed,
19163,7,completed,
36633,7,completed,
6880,0,plan_to_watch,
1535,10,completed,
9379,7,on_hold,
5177,8,completed,
1726,8,completed,
874,9,completed,
223,10,completed,
225,4,dropped,
30694,8,completed,
813,9,completed,
3230,0,plan_to_watch,
6746,0,plan_to_watch,
226,0,on_hold,
6702,0,plan_to_watch,
317,9,completed,
408,0,plan_to_watch,
1361,8,completed,
5114,0,plan_to_watch,
33731,7,completed,
1281,0,on_hold,
24765,9,completed,
30544,0,on_hold,
384,8,on_hold,
1829,9,completed,
1022,10,completed,
1571,9,completed,
1140,10,completed,
14131,0,plan_to_watch,
8425,0,plan_to_watch,
37105,0,plan_to_watch,
10793,0,plan_to_watch,
3299,8,completed,
34013,0,plan_to_watch,
387,0,on_hold,
11785,0,on_hold,
413,0,plan_to_watch,
32981,5,completed,
15809,0,plan_to_watch,
37141,8,completed,
958,9,completed,
2002,0,plan_to_watch,
5060,0,plan_to_watch,
23787,8,completed,
5630,9,completed,
11617,7,completed,
8074,0,plan_to_watch,
934,8,completed,
41006,9,completed,
1889,9,completed,
14753,0,plan_to_watch,
10079,7,completed,
431,9,completed,
136,9,on_hold,
12189,0,plan_to_watch,
160,0,plan_to_watch,
185,0,plan_to_watch,
37497,0,plan_to_watch,
33012,8,completed,
36124,8,completed,
4966,10,completed,
153,0,plan_to_watch,
5680,6,completed,
16009,8,completed,
35860,8,completed,
1604,0,plan_to_watch,
845,0,plan_to_watch,
18679,8,completed,
11887,8,completed,
146,0,plan_to_watch,
30831,7,completed,
32937,7,completed,
49458,7,completed,
38040,7,completed,
4898,7,completed,
6707,6,completed,
1374,0,plan_to_watch,
17265,8,completed,
33197,8,completed,
14513,8,on_hold,
9756,0,on_hold,
45572,6,completed,
40571,7,completed,
31537,6,completed,
10721,0,plan_to_watch,
35997,7,completed,
10620,0,plan_to_watch,
1154,6,completed,
457,8,completed,
3655,0,plan_to_watch,
20,7,completed,
12979,0,plan_to_watch,
1735,8,completed,
584,10,completed,
21,2,dropped,
8769,4,dropped,
13659,6,completed,
29803,0,on_hold,
11179,0,completed,
1943,0,plan_to_watch,
27775,7,completed,
527,7,completed,
13601,0,plan_to_watch,
6114,0,plan_to_watch,
210,0,plan_to_watch,
31240,0,plan_to_watch,
30015,9,completed,
13599,0,plan_to_watch,
32951,7,completed,
45,0,plan_to_watch,
46,8,completed,
44387,6,completed,
35994,7,completed,
2406,0,plan_to_watch,
5940,9,completed,
22663,0,plan_to_watch,
6974,9,completed,
22273,7,completed,
24037,8,completed,
199,9,completed,
339,0,plan_to_watch,
43439,8,completed,
49782,7,completed,
355,0,plan_to_watch,
1559,0,plan_to_watch,
2596,7,completed,
13125,0,plan_to_watch,
37952,6,completed,
2263,0,completed,
5702,7,completed,
3588,9,on_hold,
478,0,plan_to_watch,
9253,10,completed,
10863,9,completed,
3667,0,plan_to_watch,
5681,0,plan_to_watch,
7311,8,completed,
849,9,completed,
4382,5,completed,
11757,10,completed,
391,10,completed,
1133,0,plan_to_watch,
2001,0,plan_to_watch,
37430,7,completed,
26,0,plan_to_watch,
48441,7,completed,
6213,0,plan_to_watch,
4654,8,completed,
8937,0,on_hold,
2236,7,completed,
916,9,completed,
177,0,plan_to_watch,
178,0,on_hold,
202,0,plan_to_watch,
4415,0,plan_to_watch,
7785,0,plan_to_watch,
3003,0,plan_to_watch,
392,8,on_hold,
