anime_id,score,watching_status,watched_episodes
1292,7,completed,
4970,8,completed,
47,8,completed,
9919,8,completed,
66,0,plan_to_watch,
889,0,watching,
7059,7,completed,
11285,6,completed,
150,8,completed,
10490,4,completed,
405,0,completed,
59,0,completed,
11703,0,completed,
1,0,plan_to_watch,
1535,9,completed,
223,8,completed,
225,6,completed,
987,0,completed,
813,7,completed,
905,0,completed,
6746,8,completed,
226,8,completed,
6702,0,watching,
227,8,completed,
121,0,completed,
132,0,plan_to_watch,
242,0,completed,
411,9,completed,
16,7,completed,
8074,0,completed,
6594,0,dropped,
1604,9,completed,
18679,9,completed,
18153,0,watching,
1887,8,completed,
9756,0,completed,
10620,0,completed,
7627,0,completed,
9510,0,completed,
9396,0,completed,
20,8,completed,
442,0,completed,
936,6,completed,
761,7,completed,
2248,8,completed,
2472,5,completed,
594,6,completed,
21,0,watching,
853,8,completed,
8795,0,completed,
527,9,completed,
528,0,completed,
1118,0,completed,
1119,0,completed,
1122,0,completed,
205,8,completed,
24,0,completed,
5940,0,plan_to_watch,
199,10,completed,
16498,8,completed,
3588,8,completed,
390,7,completed,
11757,0,completed,
21881,0,plan_to_watch,
2001,10,completed,
523,8,completed,
6,0,completed,
16742,0,completed,
481,0,completed,
482,0,completed,
1894,0,completed,
392,9,completed,
